X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-1289,6,-137,0.7,-52.4,-106.1,-197,-530,440,1
-1463,55,206,1.7,-89.6,-146.3,-180,-559,427,1
-1904,-351,-484,64.7,-113.6,-179.2,-162,-588,407,1
-1994,1349,-257,105.3,-113.6,-204.9,-120,-635,355,1
-1022,-447,-183,-115.9,-45.7,-170.8,-44,-649,366,1
-41,-488,-936,148.1,39.9,-11.2,-19,-657,363,1
84,901,71,228.3,93.0,114.8,-39,-668,265,1
-380,177,-179,-2.5,165.7,181.4,-96,-660,268,1
-686,391,83,3.4,187.8,251.7,-159,-626,288,1
-1458,279,45,-133.7,204.2,319.9,-227,-565,349,1
-1998,-522,-237,-164.7,165.4,332.0,-279,-428,445,1
-1998,-1998,109,-210.2,161.3,185.0,-269,-311,503,1
-1504,-364,576,27.5,-39.5,-122.8,-259,-334,502,1
-1998,678,1386,0.8,-99.6,-158.6,-268,-357,498,1
-170,-1791,317,-35.9,-53.7,-180.2,-261,-387,493,1
-1456,236,405,124.8,-34.6,-101.2,-254,-444,463,1
-1039,-489,-111,-29.6,-7.0,-57.4,-244,-459,473,1
-1018,-188,-67,26.6,1.5,-17.6,-233,-469,459,1
-937,-107,-46,14.0,4.9,-15.4,-235,-483,461,1
-941,-137,18,35.5,4.4,-20.0,-231,-491,457,1
-973,-155,-155,1.4,-8.4,-51.2,-223,-494,463,1
-1119,-135,-83,28.2,-21.5,-60.8,-213,-515,453,1
-1332,-66,-159,-3.2,-50.4,-98.2,-200,-539,442,1
-1419,5,-12,5.9,-78.6,-135.3,-175,-564,427,1
-1972,-183,-401,70.9,-108.5,-169.1,-152,-596,404,1
-1998,1530,-359,89.6,-109.1,-208.1,-101,-651,332,1
-1219,-728,-228,-134.4,-55.3,-164.9,-42,-649,370,1
-14,-180,-821,188.7,32.8,25.2,-16,-663,362,1
123,776,99,167.5,89.7,132.1,-42,-673,276,1
-332,78,-218,-8.8,148.8,201.3,-96,-654,282,1
-627,231,-74,0.2,186.5,268.3,-173,-619,312,1
-1436,113,-101,-60.0,224.9,314.2,-238,-551,372,1
-1998,-748,-65,-113.6,194.5,318.2,-275,-460,455,1
-1998,-1729,357,-243.9,165.3,152.5,-277,-349,517,1
-1612,-226,490,11.4,-43.1,-148.4,-261,-336,534,1
-1998,633,1656,-65.7,-108.5,-193.3,-262,-359,499,1
-26,-1894,804,-7.1,-41.8,-178.2,-253,-391,517,1
-1438,425,348,135.0,-31.5,-89.8,-248,-445,486,1
-1053,-569,-92,-34.9,-12.6,-56.7,-243,-453,490,1
-1010,-156,-55,25.0,-3.5,-23.2,-234,-469,472,1
-916,-157,-62,6.5,0.7,-16.5,-230,-479,487,1
-919,-142,-14,11.5,0.5,-27.7,-227,-481,476,1
-1038,-404,-130,-1.5,-1.1,-37.6,-220,-493,477,1
-1176,58,-123,31.7,-13.9,-49.5,-212,-503,470,1
-1335,-174,-412,18.5,-53.1,-102.0,-203,-531,462,1
-1495,120,137,11.9,-85.8,-144.1,-183,-558,436,1
-1966,-198,-413,78.1,-109.7,-173.1,-150,-596,415,1
-1998,1652,-164,173.6,-118.2,-199.9,-98,-645,336,1
-1128,-644,-354,-147.8,-45.1,-173.7,-36,-658,372,1
-52,-672,-916,238.4,29.4,34.5,-11,-674,352,1
199,733,182,144.6,89.1,119.3,-48,-692,273,1
-273,94,-144,0.2,150.9,193.2,-106,-679,276,1
-578,416,73,-5.7,181.8,259.9,-197,-652,296,1
-1363,331,70,-133.1,203.2,316.7,-293,-551,398,1
-1998,-766,-281,-134.1,160.7,359.5,-335,-395,485,1
-1949,-1965,230,-193.9,167.2,218.5,-269,-263,543,1
-1569,-1081,597,78.4,-49.5,-116.9,-229,-256,553,1
-1998,1224,607,-63.7,-80.5,-227.7,-241,-287,523,1
169,-1743,276,25.9,-49.6,-201.4,-240,-310,516,1
-1218,568,291,106.4,-27.1,-90.6,-238,-381,498,1
-1004,-660,-77,-19.5,-5.7,-47.7,-226,-394,488,1
-1000,-149,-92,33.1,3.9,-16.6,-222,-405,489,1
-928,-165,-141,17.0,5.1,-14.9,-223,-414,496,1
-886,-107,51,27.7,2.3,-30.2,-225,-424,484,1
-1038,-226,-151,-3.1,-14.0,-56.2,-211,-434,478,1
-1135,73,-18,24.0,-28.9,-69.7,-204,-459,472,1
-1360,-189,-139,7.2,-58.3,-109.2,-192,-480,464,1
-1635,-87,-271,5.6,-97.5,-156.1,-180,-503,445,1
-1998,339,-502,154.5,-114.8,-195.2,-144,-558,407,1
-1902,953,42,-37.7,-122.5,-221.6,-86,-600,353,1
-647,-1030,-559,-108.6,-42.2,-146.0,-35,-606,398,1
-102,277,-447,267.1,37.5,96.6,-16,-627,347,1
100,529,40,28.8,122.5,160.4,-42,-630,303,1
-416,140,-117,28.6,161.7,243.6,-98,-609,314,1
-902,397,52,-36.1,200.2,298.0,-171,-593,336,1
-1998,132,-11,-129.2,203.9,340.9,-236,-509,396,1
-1998,-826,-194,-198.6,154.9,312.5,-272,-385,474,1
-1794,-1998,465,24.0,89.0,70.4,-254,-299,524,1
-1147,665,218,-9.9,-79.2,-157.1,-256,-350,502,1
-1998,-792,-414,-349.7,-42.4,-308.3,-261,-364,495,1
-576,-1209,-336,197.1,-55.0,-123.2,-252,-403,489,1
-810,69,19,-33.1,-13.7,-74.1,-247,-456,467,1
-1023,-302,20,32.9,-3.5,-25.2,-236,-467,475,1
-955,-178,-19,32.6,3.1,-11.3,-233,-479,464,1
-921,-216,-115,10.2,1.4,-13.2,-230,-477,463,1
-954,-20,16,31.2,-3.1,-27.5,-221,-490,460,1
-1081,-293,-134,12.6,-16.5,-52.4,-217,-506,455,1
-1181,81,-80,5.8,-43.6,-86.0,-202,-524,446,1
-1375,-16,68,8.4,-75.8,-129.2,-194,-544,440,1
-1840,-312,-462,15.5,-109.9,-169.4,-162,-580,419,1
-1998,1146,-625,178.2,-114.9,-208.3,-120,-629,349,1
-1315,185,-464,-180.8,-98.2,-213.0,-65,-650,354,1
-222,-1159,-379,24.1,0.6,-51.3,-32,-653,373,1
145,757,-140,282.4,63.4,123.3,-50,-664,301,1
-211,370,-203,1.1,158.3,184.6,-107,-650,291,1
-671,298,56,-2.9,187.1,274.0,-170,-613,331,1
-1465,330,42,-107.8,204.9,325.8,-237,-534,376,1
-1998,-735,-102,-117.1,176.1,330.1,-277,-432,460,1
-1998,-1952,108,-229.8,148.1,215.1,-266,-320,523,1
-1654,-945,612,110.7,-29.0,-97.3,-250,-311,532,1
-1998,1134,809,58.8,-91.9,-114.6,-266,-345,520,1
-586,-1871,-78,-266.3,-74.8,-235.2,-261,-362,509,1
-1292,7,487,165.8,-44.4,-99.8,-261,-427,490,1
-973,-406,-30,-31.5,-9.5,-50.0,-246,-451,488,1
-1026,-170,-49,35.0,-0.2,-14.0,-237,-459,469,1
-917,-116,-81,23.0,0.5,-10.9,-235,-468,468,1
-895,-227,-48,20.3,3.0,-11.7,-234,-474,464,1
-1019,4,-7,30.3,-5.0,-35.2,-236,-488,469,1
-1158,-112,-221,20.2,-26.6,-63.7,-224,-501,459,1
-1337,-51,-64,-9.0,-58.5,-107.2,-201,-523,445,1
-1510,-23,-177,-9.8,-96.9,-146.4,-193,-549,432,1
-1947,-75,-427,92.4,-113.8,-179.2,-165,-588,396,1
-1979,1188,-35,74.5,-110.3,-203.9,-115,-642,335,1
-1013,-625,-130,-100.6,-51.1,-161.2,-65,-652,379,1
-97,-243,-739,195.3,34.3,19.5,-39,-663,351,1
168,760,130,165.9,93.6,118.4,-77,-668,279,1
-358,140,-177,-14.4,162.4,184.8,-122,-645,284,1
-687,306,30,-14.1,189.1,255.1,-182,-604,340,1
-1529,219,-28,-107.4,212.5,321.9,-243,-534,400,1
-1998,-700,-92,-125.4,178.7,323.7,-266,-422,458,1
-1998,-1998,264,-215.1,155.6,179.6,-247,-305,514,1
-1609,-199,612,52.0,-47.6,-132.6,-244,-313,534,1
-1998,756,1347,-33.8,-103.3,-195.6,-260,-339,510,1
20,-1998,550,-54.3,-45.7,-177.4,-246,-353,516,1
-1416,546,380,169.4,-32.3,-91.9,-245,-421,480,1
-1030,-666,-75,-48.8,-7.6,-48.8,-243,-431,473,1
-1020,-160,-116,41.4,1.1,-7.7,-240,-443,477,1
-924,-105,-89,12.1,2.4,-9.7,-234,-453,465,1
-938,-50,67,36.8,-0.1,-21.3,-235,-464,466,1
-1143,-203,-106,9.1,-12.5,-47.0,-230,-470,467,1
-1121,102,-121,22.2,-37.8,-75.3,-222,-495,474,1
-1344,-175,-37,5.7,-66.9,-115.6,-210,-510,447,1
-1569,-96,-249,-7.1,-98.9,-151.6,-185,-550,430,1
-1998,214,-397,112.7,-113.8,-188.0,-162,-598,379,1
-1981,1078,148,-57.9,-114.2,-214.5,-101,-643,341,1
-977,-777,-373,-57.0,-34.3,-125.7,-50,-634,384,1
-61,297,-401,292.9,32.2,78.6,-54,-656,329,1
80,643,66,64.8,110.8,134.0,-84,-659,285,1
-394,48,-144,-30.8,156.3,208.3,-145,-634,306,1
-815,325,9,-44.3,184.3,275.3,-215,-581,353,1
-1921,214,-83,-123.4,194.7,327.6,-260,-490,417,1
-1998,-944,-260,-177.3,155.1,297.7,-274,-365,495,1
-1997,-1998,-49,-66.9,121.3,117.6,-249,-270,538,1
-1328,10,676,-22.6,-54.0,-146.4,-245,-302,532,1
-1998,355,955,-113.0,-83.9,-217.8,-259,-328,509,1
244,-1937,-214,-34.0,-42.9,-203.4,-259,-329,514,1
-1241,493,337,157.3,-31.0,-87.9,-259,-397,500,1
-1004,-598,0,-46.9,-0.2,-48.6,-256,-401,476,1
-1011,-231,-150,49.7,11.6,-12.0,-237,-422,488,1
-942,-69,-116,11.3,6.5,-12.6,-239,-421,488,1
-979,-141,49,46.6,1.1,-24.7,-236,-438,491,1
-1121,-262,-157,11.2,-13.0,-52.2,-221,-454,478,1
-1151,119,-50,20.3,-36.8,-80.9,-221,-473,483,1
-1342,-103,-17,0.9,-63.8,-119.6,-217,-495,466,1
-1578,-160,-304,-8.6,-93.6,-158.2,-204,-527,446,1
-1998,270,-499,120.1,-106.0,-199.2,-174,-570,404,1
-1852,868,140,34.0,-98.8,-216.5,-124,-629,354,1
-714,-811,-387,-4.3,-12.4,-97.8,-63,-633,391,1
-19,272,-547,301.4,66.9,102.4,-66,-649,338,1
-67,489,-68,23.5,158.3,146.3,-112,-643,298,1
-588,268,63,36.7,181.0,229.6,-160,-616,326,1
-1089,533,119,-91.2,202.5,283.9,-218,-561,378,1
-1998,-167,-206,-123.5,196.5,337.0,-261,-461,457,1
-1998,-785,-26,-132.4,160.2,297.5,-261,-345,507,1
-1800,-1998,601,6.4,62.9,59.1,-246,-297,543,1
-1086,482,-548,-54.8,-80.2,-134.2,-249,-324,531,1
-1949,-1679,303,-236.2,-84.3,-268.3,-265,-348,526,1
-1152,-15,244,158.0,-49.0,-123.2,-250,-414,485,1
-882,-383,-116,-42.1,-12.1,-66.0,-245,-438,473,1
-1029,-116,-27,30.2,-5.0,-26.8,-236,-445,487,1
-967,-173,7,25.4,-1.3,-12.8,-233,-454,477,1
-949,-303,-127,15.5,2.2,-10.9,-234,-468,473,1
-873,46,-83,22.1,-8.5,-33.3,-220,-482,489,1
-1108,-319,-169,31.6,-24.4,-54.2,-221,-493,466,1
-1203,-3,-89,4.9,-50.6,-86.6,-210,-508,446,1
-1417,85,113,11.0,-78.2,-128.1,-201,-532,440,1
-1937,-268,-457,28.1,-111.9,-169.8,-176,-570,416,1
-1998,1395,-478,183.6,-113.6,-205.5,-138,-619,371,1
-1206,-153,-635,-204.4,-85.7,-210.6,-77,-639,368,1
-164,-1089,-628,41.0,5.8,-54.3,-42,-638,381,1
123,812,-89,266.4,75.0,134.9,-61,-659,295,1
-157,252,-196,-36.4,150.7,199.0,-127,-632,298,1
-641,151,-98,-9.8,181.4,272.4,-183,-599,332,1
-1508,212,17,-73.5,218.3,325.3,-246,-520,413,1
-1998,-848,-211,-104.1,189.7,348.1,-267,-414,467,1
-1998,-1890,331,-184.0,172.4,231.2,-253,-306,533,1
-1768,-994,647,81.5,-32.1,-106.4,-242,-314,546,1
-1445,1341,-1695,-12.9,-52.3,-127.1,-253,-342,501,1
-1998,-1328,-1171,-351.1,-61.3,-250.3,-250,-344,512,1
-660,-484,33,214.9,-48.3,-113.8,-249,-403,497,1
-907,-413,-64,-67.6,-14.9,-70.4,-245,-435,486,1
-1016,-172,10,39.8,-2.5,-25.3,-238,-444,487,1
-953,-143,-21,21.7,2.1,-18.7,-232,-463,488,1
-915,-269,-103,2.1,1.6,-17.2,-232,-469,480,1
-913,-122,-67,2.3,-1.9,-36.1,-220,-482,478,1
-1162,-217,-241,30.5,-14.6,-48.3,-210,-480,479,1
-1303,-23,-234,17.1,-61.1,-108.7,-206,-507,475,1
-1476,92,168,13.3,-92.0,-148.4,-192,-536,432,1
-1998,-94,-428,80.9,-112.2,-186.4,-162,-581,418,1
-1998,1556,-205,115.4,-108.2,-208.6,-111,-625,356,1
-1031,-865,-54,-159.2,-50.6,-183.5,-57,-649,385,1
-122,-35,-672,236.8,28.5,36.6,-32,-653,368,1
209,701,76,121.3,92.8,123.8,-50,-656,294,1
-300,20,-160,19.6,153.2,200.5,-109,-647,307,1
-645,553,161,-13.3,190.1,272.9,-171,-604,337,1
-1482,282,-50,-134.5,206.2,330.6,-249,-514,409,1
-1998,-931,-142,-128.1,162.2,338.2,-278,-400,483,1
-1998,-1998,266,-171.6,158.9,165.2,-250,-292,529,1
-1868,-241,893,63.0,-52.9,-123.9,-259,-326,529,1
-1998,431,931,-88.2,-90.7,-224.4,-259,-357,516,1
33,-1947,-33,25.8,-44.5,-184.8,-250,-377,503,1
-1190,643,384,96.4,-26.8,-76.0,-247,-442,487,1
-1011,-667,-110,10.1,-2.9,-32.2,-244,-451,483,1
-954,-126,-38,34.5,2.1,-11.6,-239,-457,480,1
-944,-186,-116,15.1,4.5,-14.9,-234,-461,482,1
-906,-42,-45,32.8,-3.7,-29.8,-242,-478,472,1
-1083,-273,-61,7.0,-15.7,-56.0,-229,-488,467,1
-1131,76,-85,25.0,-34.7,-72.1,-214,-506,454,1
-1355,-217,-99,3.5,-61.8,-110.9,-197,-532,440,1
-1597,-91,-338,-6.7,-103.8,-164.2,-186,-563,421,1
-1998,262,-411,152.2,-111.3,-203.4,-150,-602,381,1
-1481,510,-72,-74.1,-106.8,-215.6,-90,-642,326,1
-483,-1214,-460,-62.4,-21.5,-118.1,-44,-649,382,1
11,433,-426,313.1,56.5,98.7,-33,-660,327,1
34,565,-59,72.3,142.5,145.2,-80,-666,268,1
-493,186,-51,23.3,181.8,220.1,-135,-639,278,1
-958,480,77,-64.1,204.8,279.1,-206,-588,330,1
-1998,-74,-209,-118.1,189.6,335.5,-262,-498,409,1
-1998,-832,-137,-199.9,178.5,288.4,-277,-387,479,1
-1918,-1998,635,44.3,54.4,28.0,-246,-312,519,1
-1615,917,-144,-144.8,-77.2,-180.3,-254,-336,509,1
-1665,-1423,-1117,-353.7,-52.9,-299.1,-261,-341,518,1
-1048,-1027,-434,182.2,-49.7,-121.3,-253,-399,498,1
-851,643,163,2.8,-22.6,-69.4,-249,-433,471,1
-980,-614,-73,2.1,0.0,-35.9,-245,-438,481,1
-977,-130,-54,43.4,3.6,-9.6,-237,-453,469,1
-952,-218,-152,10.7,0.6,-16.2,-239,-463,474,1
-939,105,-27,42.7,-9.9,-32.3,-229,-481,462,1
-1135,-272,-119,14.0,-24.4,-58.3,-231,-490,454,1
-1185,30,-24,12.6,-44.1,-84.0,-228,-513,444,1
-1397,10,97,6.3,-71.3,-124.9,-207,-534,432,1
-1832,-195,-392,6.7,-106.4,-168.7,-178,-561,409,1
-1998,885,-527,159.3,-110.8,-205.5,-147,-620,357,1
-1220,300,-327,-159.6,-86.1,-192.4,-87,-643,344,1
-449,-1386,-514,4.4,6.8,-47.0,-47,-645,376,1
149,737,-96,251.3,66.3,117.2,-63,-665,301,1
-194,235,-102,5.6,153.3,169.8,-106,-642,291,1
-539,299,73,48.8,176.5,243.4,-169,-623,314,1
-1142,454,70,-79.1,204.1,293.9,-228,-563,355,1
-1998,-308,-111,-91.5,195.1,340.9,-275,-468,429,1
-1994,-1026,179,-138.1,156.1,242.2,-290,-357,483,1
-1615,-1998,418,148.8,-17.3,-59.7,-275,-300,523,1
-1998,1996,945,56.2,-77.8,-96.9,-277,-352,506,1
-619,-1998,-263,-308.4,-83.3,-234.6,-268,-358,512,1
-1167,333,10,217.0,-42.4,-103.6,-266,-440,484,1
-877,-333,-138,-81.4,-9.1,-63.0,-265,-454,474,1
-999,-183,-65,51.5,-4.9,-19.0,-251,-463,470,1
-921,-74,3,1.9,5.6,-18.6,-248,-477,455,1
-898,-311,0,30.5,10.0,-12.1,-239,-481,475,1
-1041,77,-146,-6.2,-3.5,-49.0,-237,-482,468,1
-1161,-60,-186,43.5,-34.7,-75.6,-226,-509,456,1
-1342,-5,-82,5.0,-64.6,-115.7,-206,-534,445,1
-1494,-119,-219,5.6,-93.1,-148.6,-188,-567,433,1
-1998,149,-412,118.3,-115.9,-180.7,-166,-606,386,1
-1998,1305,-103,49.0,-110.6,-208.8,-113,-649,330,1
-1058,-747,-251,-135.8,-55.0,-174.0,-44,-650,393,1
-123,22,-891,291.0,33.3,72.0,-32,-658,335,1
118,826,99,71.3,108.4,139.5,-70,-655,277,1
-505,109,-156,2.3,149.6,225.9,-133,-629,302,1
-923,360,-40,-50.2,182.7,290.6,-194,-582,339,1
-1998,106,-170,-131.8,204.0,333.0,-244,-494,417,1
-1998,-884,-144,-168.4,157.1,308.7,-262,-385,475,1
-1848,-1998,383,-113.4,125.3,118.0,-245,-291,522,1
-1866,-317,866,-101.2,-72.1,-178.9,-253,-311,515,1
-1898,-1610,-38,-202.5,-85.5,-263.9,-258,-333,505,1
-876,-536,195,136.9,-48.5,-124.0,-247,-400,474,1
-986,-452,-62,-41.3,-11.6,-60.9,-247,-428,462,1
-1042,-165,-31,37.2,-3.1,-15.5,-232,-435,467,1
-989,-61,57,27.8,0.2,-8.3,-240,-447,472,1
-911,-319,-118,7.4,2.6,-13.6,-231,-448,466,1
-912,89,-84,31.0,-13.2,-39.9,-231,-471,453,1
-1135,-347,-100,3.0,-28.1,-63.9,-219,-482,439,1
-1225,62,53,3.8,-53.3,-92.2,-211,-500,429,1
-1436,56,92,6.8,-82.7,-132.0,-201,-530,420,1
-1998,-97,-537,46.4,-120.8,-177.7,-181,-563,391,1
-1998,1447,-374,131.3,-113.6,-196.9,-139,-619,342,1
-986,-554,-37,-163.8,-69.7,-179.9,-80,-635,374,1
-27,-460,-933,169.4,27.5,5.9,-63,-646,338,1
187,906,109,189.7,90.0,117.3,-90,-653,269,1
-355,103,-230,-28.9,169.8,200.9,-133,-634,301,1
-735,290,25,-18.9,194.5,266.7,-195,-595,332,1
-1760,174,-53,-110.0,209.6,318.2,-246,-515,392,1
-1998,-680,-118,-137.1,183.1,331.0,-276,-407,464,1
-1998,-1998,196,-187.3,164.5,187.8,-247,-290,528,1
-1569,-293,753,41.6,-44.5,-129.9,-237,-305,550,1
-1983,1081,1359,-29.7,-112.4,-166.3,-262,-320,524,1
-299,-1998,179,-98.1,-55.5,-186.3,-253,-324,525,1
-1378,286,522,144.0,-28.1,-82.6,-257,-392,497,1
-1002,-484,12,-36.9,1.4,-46.4,-251,-404,494,1
-1012,-250,-164,34.9,10.9,-12.3,-243,-417,505,1
-943,-33,-112,19.0,7.3,-11.6,-244,-432,496,1
-972,-73,56,41.9,2.1,-22.0,-230,-443,493,1
-1054,-259,-160,1.6,-8.8,-50.4,-236,-460,494,1
-1123,37,-64,29.4,-23.5,-64.9,-226,-478,486,1
-1314,-165,-205,2.3,-53.3,-103.6,-216,-489,473,1
-1431,20,-100,-11.8,-89.6,-152.2,-191,-520,443,1
-1998,-129,-386,116.6,-105.4,-189.2,-168,-571,414,1
-1991,1354,43,144.4,-100.2,-203.3,-119,-625,358,1
-1147,-666,-254,-139.9,-45.0,-163.4,-64,-634,368,1
15,-129,-757,200.6,40.5,42.7,-59,-651,353,1
103,753,174,142.7,98.0,134.1,-91,-654,293,1
-377,69,-172,-7.7,155.9,202.1,-142,-630,319,1
-727,309,-1,-2.2,184.5,269.5,-200,-585,341,1
-1587,295,51,-126.7,213.3,319.9,-253,-496,413,1
-1998,-683,-204,-168.6,165.5,329.0,-272,-379,485,1
-1997,-1998,486,-127.1,144.5,130.3,-248,-270,547,1
-1280,137,896,22.5,-73.2,-146.4,-247,-312,540,1
-1998,733,1022,-50.2,-88.8,-175.6,-252,-333,522,1
353,-1993,53,-4.4,-53.8,-180.3,-258,-343,511,1
-1491,568,369,142.9,-29.9,-85.8,-257,-405,496,1
-1025,-573,-113,-44.5,-7.3,-41.8,-251,-419,498,1
-998,-187,-69,32.2,2.5,-16.5,-240,-429,495,1
-932,-201,-146,2.5,2.6,-17.1,-237,-435,489,1
-981,-66,67,41.2,3.0,-19.5,-235,-445,485,1
-1076,-229,-76,8.4,-6.2,-44.6,-235,-459,482,1
-1127,17,-163,22.6,-28.7,-70.0,-228,-467,483,1
-1344,-115,-119,8.4,-58.8,-106.6,-210,-501,458,1
-1512,-13,-109,-0.7,-89.6,-145.8,-197,-527,449,1
-1998,-11,-369,95.6,-110.9,-187.9,-166,-576,402,1
-1998,1576,-149,29.7,-114.5,-206.1,-120,-619,352,1
-857,-946,-351,-123.9,-39.2,-147.1,-71,-628,383,1
-23,144,-622,282.6,46.4,74.3,-62,-642,336,1
114,764,29,126.9,123.6,136.7,-102,-648,277,1
-509,98,-152,12.2,174.0,210.0,-153,-624,308,1
-914,508,71,-10.6,201.6,271.3,-212,-576,350,1
-1978,157,-76,-140.1,213.0,316.1,-252,-484,414,1
-1998,-776,-147,-188.5,170.3,292.9,-270,-365,497,1
-1961,-1998,408,-17.9,99.1,78.6,-242,-276,531,1
-1594,-3,406,-61.8,-61.1,-159.1,-249,-302,540,1
-1998,-402,-13,-205.8,-63.7,-240.5,-260,-338,514,1
-348,-1146,-314,122.9,-39.3,-165.9,-260,-365,510,1
-1006,435,167,30.9,-22.8,-86.0,-253,-424,482,1
-992,-468,-71,11.4,-4.7,-38.8,-242,-426,492,1
-952,-237,-85,17.6,4.9,-16.5,-239,-435,492,1
-900,-198,-82,2.3,10.7,-9.3,-237,-442,489,1
-953,-22,86,30.8,8.8,-22.0,-223,-448,489,1
-1103,-394,-238,3.9,-0.3,-44.4,-211,-458,492,1
-1103,91,-175,24.6,-27.1,-72.1,-211,-480,478,1
-1356,-199,-114,19.6,-56.0,-110.1,-203,-503,481,1
-1541,-47,-172,5.5,-88.2,-147.9,-189,-534,449,1
-1998,80,-409,130.2,-111.2,-178.3,-162,-575,404,1
-1998,1392,-105,94.5,-108.0,-202.8,-104,-628,352,1
-1077,-783,-201,-82.8,-38.2,-143.2,-53,-634,394,1
-52,-225,-519,292.3,38.3,70.0,-46,-648,345,1
149,671,61,113.9,106.8,134.6,-82,-648,278,1
-357,137,-89,-4.2,157.4,209.9,-137,-628,291,1
-747,346,-6,-34.1,190.4,276.5,-201,-585,329,1
-1912,261,-82,-138.7,213.0,327.1,-254,-503,414,1
-1998,-1087,-222,-143.5,155.8,343.5,-279,-375,479,1
-1998,-1998,300,-148.7,162.5,98.2,-251,-277,532,1
-1793,110,740,8.1,-78.1,-159.8,-251,-325,528,1
-1998,-636,346,-308.6,-62.7,-258.4,-271,-337,509,1
-453,-1570,-274,95.7,-40.0,-170.7,-260,-370,512,1
-993,820,333,88.7,-24.9,-80.2,-253,-434,481,1
-1011,-686,-108,-23.9,-7.9,-40.9,-244,-439,487,1
-957,-199,-80,37.6,-2.2,-8.2,-254,-449,481,1
-958,-132,-93,6.1,1.5,-10.0,-237,-449,479,1
-901,-37,41,34.1,-7.2,-26.0,-233,-461,473,1
-1144,-239,-153,13.0,-22.3,-53.9,-232,-478,464,1
-1160,73,-46,15.0,-46.4,-82.6,-227,-495,452,1
-1350,-88,50,6.7,-73.5,-119.0,-219,-519,438,1
-1722,-194,-470,-8.9,-107.6,-156.4,-199,-547,423,1
-1998,527,-464,148.1,-121.8,-196.3,-172,-596,381,1
-1597,317,105,-68.0,-130.4,-207.3,-122,-630,339,1
-580,-1154,-351,-36.6,-24.2,-116.1,-63,-642,363,1
91,589,-225,197.6,64.1,78.1,-72,-662,295,1
-59,230,-131,0.7,141.6,153.4,-98,-646,306,1
-445,196,-105,52.2,174.0,229.6,-167,-619,320,1
-961,303,-17,-45.7,204.8,275.3,-227,-565,351,1
-1998,-4,-174,-81.3,205.3,322.3,-268,-471,425,1
-1998,-1004,-163,-171.5,189.7,289.7,-272,-366,504,1
-1944,-1998,769,36.3,109.4,87.4,-242,-313,541,1
-1682,271,810,-55.3,-74.4,-164.2,-242,-353,527,1
-1850,86,497,-379.6,-59.2,-255.7,-255,-348,526,1
-262,-1998,-709,216.0,-56.9,-136.4,-252,-373,525,1
-998,1084,297,40.0,-26.3,-72.5,-247,-438,493,1
-991,-817,-165,-12.3,-5.5,-35.9,-235,-441,494,1
-977,-99,-71,54.6,-3.6,-2.4,-234,-448,482,1
-950,-233,-169,-6.4,-3.3,-10.8,-242,-453,484,1
-925,40,31,49.0,-8.1,-20.7,-231,-466,481,1
-1154,-234,-84,14.6,-20.8,-49.4,-232,-472,471,1
-1115,104,-113,7.3,-51.2,-86.3,-216,-496,451,1
-1370,-56,177,7.1,-81.9,-124.8,-200,-527,429,1
-1790,-287,-486,7.0,-113.0,-163.1,-194,-554,424,1
-1998,914,-601,148.2,-120.8,-202.2,-158,-599,377,1
-1355,166,-339,-121.5,-108.8,-207.3,-102,-633,333,1
-400,-1234,-328,-21.6,-7.7,-91.4,-56,-638,371,1
138,698,-196,282.9,58.3,97.3,-70,-662,305,1
-131,355,-124,-5.5,154.5,166.9,-104,-647,277,1
-527,293,49,14.5,180.8,239.8,-167,-611,321,1
-1228,308,12,-130.1,198.8,295.8,-231,-535,388,1
-1998,-313,-222,-113.6,180.0,349.8,-268,-421,460,1
-1998,-1467,-225,-193.9,171.5,287.7,-258,-304,518,1
-1903,-1882,598,118.6,9.1,-13.0,-237,-284,541,1
-1582,1091,-401,-67.1,-68.1,-142.0,-255,-324,538,1
-1609,-1345,-988,-287.2,-40.3,-280.6,-255,-334,529,1
-922,-923,-238,159.5,-54.0,-106.0,-250,-381,507,1
-940,522,170,-18.7,-16.1,-62.5,-244,-423,492,1
-997,-405,-57,15.1,-0.2,-25.9,-243,-433,496,1
-971,-34,-11,39.4,1.7,-10.2,-246,-450,486,1
-960,-290,-146,14.2,0.0,-17.9,-242,-444,488,1
-934,53,-97,23.3,-11.4,-39.5,-231,-468,474,1
-1119,-247,-113,23.1,-24.2,-58.0,-223,-479,475,1
-1236,69,-100,9.3,-50.1,-87.7,-212,-496,455,1
-1426,111,154,10.9,-88.6,-140.8,-207,-528,445,1
-1957,-310,-494,46.5,-121.8,-184.3,-183,-568,424,1
-1998,1756,-391,183.6,-118.5,-200.7,-139,-622,353,1
-1094,-430,-141,-215.6,-83.5,-187.1,-87,-631,359,1
121,-630,-1041,88.7,12.9,-2.8,-64,-638,379,1
130,850,155,178.1,61.4,139.2,-91,-652,307,1
-299,89,-238,-33.1,132.0,213.2,-145,-627,315,1
-661,228,-114,2.3,166.7,284.4,-208,-575,350,1
-1612,102,-86,-70.9,205.5,331.8,-261,-496,413,1
-1998,-715,-162,-153.7,185.7,314.4,-271,-390,472,1
-1998,-1998,129,-143.6,154.2,188.0,-246,-256,547,1
-1589,-573,944,31.9,-36.4,-126.3,-232,-282,550,1
-1998,1554,1000,109.3,-75.1,-105.2,-256,-309,531,1
