X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-966,-1968,-424,-47.7,-86.1,-226.5,-359,-132,357,2
-1292,-505,286,-7.5,-71.6,-57.4,-379,-181,344,2
-1998,312,45,-40.9,-60.2,-51.6,-389,-191,321,2
-1822,1022,-511,120.7,-34.7,-90.8,-393,-221,301,2
-1780,559,-445,-134.4,-88.6,-212.3,-390,-278,284,2
-1642,-334,-1215,8.6,-78.4,-294.9,-381,-374,248,2
-1628,1504,-742,251.9,-63.2,-109.2,-353,-428,199,2
-184,366,-340,-129.9,44.1,41.0,-344,-447,197,2
-22,-597,-431,-70.9,133.7,296.9,-383,-390,245,2
-748,345,-326,47.0,206.9,398.6,-394,-266,298,2
-1998,-679,656,-72.2,228.9,405.8,-351,-124,385,2
-1968,-1998,1087,-196.9,102.2,197.3,-273,19,419,2
-488,-1998,-706,-239.9,0.0,-104.1,-270,40,375,2
571,1986,-719,685.9,-143.5,-336.2,-346,-93,398,2
-389,-1998,-434,-26.5,-55.8,-188.9,-380,-154,361,2
-1400,-521,121,-9.6,-53.0,-82.7,-389,-191,352,2
-1998,60,-37,-67.2,-41.3,-66.2,-395,-208,326,2
-1636,614,-355,167.2,-10.3,-77.7,-395,-245,326,2
-1703,575,-396,-137.3,-85.0,-204.6,-398,-290,310,2
-1972,-495,-1038,-21.6,-77.6,-309.6,-375,-393,281,2
-1998,1466,-640,303.3,-68.3,-124.1,-349,-453,235,2
-44,627,-194,-60.5,32.0,55.6,-339,-458,220,2
147,-475,-341,-65.1,136.5,271.1,-364,-394,269,2
-630,529,-42,84.7,196.1,411.5,-382,-251,318,2
-1998,-239,559,-176.6,197.4,423.9,-324,-103,379,2
-1998,-1998,704,-151.7,80.8,228.4,-246,9,401,2
-808,-1998,209,24.7,5.8,-53.4,-231,16,397,2
661,1340,-551,658.0,-95.5,-261.8,-288,-78,398,2
-912,-1998,-250,-77.4,-78.8,-222.7,-346,-158,377,2
-1383,-454,105,2.8,-62.3,-79.7,-349,-205,363,2
-1998,224,197,-39.8,-54.2,-51.8,-364,-214,346,2
-1799,784,-534,112.0,-28.4,-78.6,-370,-239,332,2
-1621,811,-533,-185.1,-86.5,-221.9,-374,-290,317,2
-1919,-721,-715,2.1,-80.8,-311.1,-364,-373,285,2
-1998,1774,-660,332.1,-73.0,-123.3,-337,-455,242,2
0,631,-301,-124.1,34.3,44.0,-336,-475,216,2
-36,-442,-400,-106.1,125.2,269.9,-364,-421,290,2
-726,232,-430,67.4,184.8,416.9,-391,-248,351,2
-1998,-387,448,-7.5,240.5,433.2,-325,-107,429,2
-1998,-1998,1099,-229.3,127.6,241.5,-234,-1,437,2
-299,-1998,1066,3.1,-32.4,-97.5,-229,7,427,2
-1376,78,1375,662.3,-104.4,-202.5,-292,-70,435,2
-1053,-1879,397,-78.0,-92.0,-220.1,-337,-155,404,2
-1159,-509,267,16.4,-56.5,-81.9,-360,-201,395,2
-1998,304,408,-38.3,-72.4,-53.8,-368,-210,369,2
-1595,449,-422,65.3,-39.5,-74.6,-378,-238,355,2
-1998,1205,-202,-91.2,-73.1,-148.6,-368,-280,345,2
-1772,-690,-622,-106.9,-89.9,-295.3,-365,-358,308,2
-1914,1245,-849,349.9,-85.1,-125.7,-334,-421,254,2
-81,694,-472,-77.0,10.5,27.0,-323,-454,227,2
-26,-397,-299,-94.1,91.8,229.6,-343,-410,259,2
-635,226,-325,35.9,158.1,385.5,-367,-303,308,2
-1998,22,53,-76.5,222.6,439.2,-347,-157,365,2
-1998,-1998,770,-206.5,158.6,310.8,-282,-24,384,2
-398,-1998,1331,92.4,9.4,16.9,-247,4,417,2
-1104,-1998,135,661.0,-5.6,-190.5,-315,-34,372,2
-1411,226,976,-106.4,-90.5,-220.1,-339,-159,389,2
-1390,-268,-103,40.6,-69.6,-79.3,-369,-198,379,2
-1998,149,361,-52.9,-71.7,-58.1,-376,-220,340,2
-1670,697,-336,87.7,-35.4,-59.9,-378,-244,333,2
-1656,1110,-302,-85.5,-68.2,-134.8,-383,-273,318,2
-1991,-719,-280,-79.1,-105.0,-269.5,-386,-343,302,2
-1875,1029,-882,334.7,-85.4,-193.6,-353,-443,223,2
-147,1275,-318,-94.5,-0.2,-16.0,-337,-466,211,2
-75,-319,-438,-150.5,97.0,204.4,-360,-421,244,2
-362,-5,-384,54.3,156.7,384.3,-384,-303,307,2
-1773,242,135,-23.2,242.0,442.1,-351,-158,386,2
-1998,-1998,1011,-148.6,192.2,348.1,-258,-33,415,2
-757,-1998,1391,34.3,19.8,44.5,-223,15,431,2
-1998,-1998,580,-423.9,49.7,-392.4,-272,-13,385,2
-886,1360,749,51.8,-106.4,-236.6,-324,-141,401,2
-1139,-611,-165,70.7,-61.5,-88.3,-363,-195,384,2
-1998,-289,284,-24.0,-77.7,-46.5,-368,-208,356,2
-1743,501,-357,56.4,-38.6,-59.0,-375,-227,341,2
-1835,1350,131,-21.8,-66.5,-97.4,-378,-254,318,2
-1860,-349,-436,-115.7,-114.1,-266.9,-381,-330,284,2
-1998,883,-978,241.3,-102.4,-222.9,-361,-423,242,2
-410,1244,-583,6.2,-48.9,-99.8,-335,-469,194,2
-129,-350,-597,-127.9,80.0,168.6,-343,-457,221,2
7,-262,-384,114.1,179.7,347.9,-372,-362,271,2
-1455,780,260,-15.6,267.8,412.0,-379,-225,358,2
-1998,-1545,1038,-242.3,191.5,379.0,-305,-70,406,2
-910,-1998,737,-38.9,30.1,116.7,-243,36,401,2
-1338,-1998,-1997,-180.9,72.5,-168.2,-241,28,402,2
725,1997,851,293.6,-130.9,-305.5,-319,-98,409,2
-842,-1146,-628,90.7,-61.9,-146.8,-356,-163,389,2
-1837,-586,-89,-27.1,-80.5,-19.0,-378,-188,344,2
-1998,547,-114,-19.6,-42.2,-61.7,-386,-215,329,2
-1905,-332,-398,96.1,-54.4,-96.2,-388,-255,322,2
-1689,1764,180,-144.9,-108.4,-263.9,-390,-318,296,2
-1511,837,-1046,260.1,-88.2,-223.3,-362,-413,240,2
-946,1423,-711,19.9,-44.7,-87.0,-335,-452,201,2
-19,-214,-435,-156.8,61.0,110.3,-349,-437,229,2
-102,-428,-396,22.2,134.3,328.8,-374,-341,274,2
-979,697,-151,41.9,243.7,435.1,-369,-204,333,2
-1998,-839,760,-202.8,219.3,397.0,-295,-73,396,2
-1145,-1998,1329,28.5,45.2,124.6,-226,11,413,2
-1982,-1998,-1730,-403.9,40.9,-293.1,-259,20,375,2
422,1997,1159,236.8,-116.9,-272.1,-328,-132,397,2
-529,-1440,-746,85.9,-64.1,-137.6,-363,-182,354,2
-1775,-683,104,-33.2,-83.3,-55.0,-370,-206,344,2
-1998,557,-11,-42.7,-63.0,-49.4,-373,-220,314,2
-1671,1197,-2,76.3,-44.5,-78.9,-376,-257,301,2
-1693,60,-77,-236.6,-120.4,-247.5,-384,-301,286,2
-1993,12,-1081,106.9,-98.0,-265.4,-362,-391,233,2
-1615,1722,-713,155.1,-75.3,-118.3,-333,-446,172,2
-9,261,-406,-110.7,39.4,74.6,-330,-463,179,2
-8,-361,-375,-11.5,121.9,307.3,-368,-390,227,2
-899,505,-287,43.3,195.3,429.2,-390,-252,290,2
-1998,-721,185,-32.5,233.5,440.8,-348,-96,365,2
-1998,-1998,908,-45.2,99.6,184.3,-256,14,376,2
-330,-1998,-145,-275.0,-18.3,-221.3,-255,7,355,2
772,1997,1465,268.7,-117.6,-316.6,-341,-116,366,2
-823,-903,-450,101.5,-59.5,-136.0,-369,-174,346,2
-1998,-320,446,-15.5,-78.2,-61.8,-377,-201,318,2
-1998,143,-246,-25.8,-48.2,-59.9,-383,-226,296,2
-1603,1071,-173,136.6,-25.3,-70.7,-387,-253,280,2
-1592,203,-265,-178.9,-97.0,-222.7,-383,-308,272,2
-1998,-154,-1112,68.3,-92.6,-259.1,-357,-400,227,2
-1208,1367,-611,117.5,-66.8,-123.0,-334,-459,180,2
-89,97,-276,-93.3,46.0,75.5,-336,-459,174,2
-4,-351,-370,19.1,135.2,294.9,-382,-388,221,2
-818,603,-219,51.5,223.3,405.2,-401,-256,284,2
-1998,-256,518,-98.4,262.2,424.6,-355,-101,357,2
-1998,-1998,871,-155.9,120.8,264.5,-281,22,382,2
-451,-1998,1181,-131.5,15.1,-114.1,-266,29,383,2
179,1055,-549,540.6,-147.4,-356.1,-343,-78,395,2
-358,-1942,-458,27.4,-73.7,-179.2,-390,-168,348,2
-1702,-668,-47,-16.5,-75.0,-60.4,-396,-206,335,2
-1998,527,-33,-52.8,-60.9,-43.6,-412,-223,308,2
-1690,1180,-461,130.4,-29.1,-64.4,-418,-247,307,2
-1608,45,-279,-218.1,-97.3,-196.2,-418,-293,275,2
-1921,-235,-1025,6.4,-100.0,-291.7,-397,-385,246,2
-1811,1596,-508,-106.1,19.2,54.8,-362,-447,179,2
-202,530,-563,187.6,-75.0,-127.8,-360,-472,178,2
-12,-411,-474,-51.3,110.3,271.8,-385,-417,207,2
-664,289,-421,75.5,188.7,411.1,-417,-257,280,2
-1998,-68,217,-64.2,271.2,438.9,-356,-91,379,2
-1998,-1998,687,-183.6,156.1,280.4,-271,28,393,2
-310,-1998,1520,16.3,-3.8,-31.5,-258,30,413,2
-866,-1852,496,145.6,-141.1,-352.9,-333,-56,398,2
-1138,-897,1035,-68.7,-77.6,-209.4,-379,-141,383,2
-1213,-471,105,30.5,-64.7,-77.9,-391,-189,359,2
-1998,218,319,-20.0,-80.8,-34.9,-400,-204,339,2
-1988,1183,-751,72.4,-59.6,-59.8,-409,-223,316,2
-1739,455,-601,-156.5,-80.5,-178.9,-407,-265,291,2
-1970,-380,-899,1.6,-106.4,-318.7,-397,-364,264,2
-1916,1602,-500,285.6,-83.9,-175.8,-365,-438,201,2
-83,600,-525,-120.6,14.5,-20.3,-357,-466,204,2
50,-279,-285,-86.8,113.8,267.4,-384,-413,250,2
-481,-32,-379,82.3,177.1,423.1,-412,-271,302,2
-1998,241,363,-29.2,267.1,455.9,-372,-100,383,2
-1998,-1998,895,-233.8,159.1,304.2,-260,32,410,2
-342,-1998,1191,-18.4,-5.8,-6.7,-226,66,399,2
-1998,-1998,1318,-211.1,-75.1,-432.0,-269,27,374,2
-1164,113,1020,-46.8,-94.0,-255.7,-347,-94,396,2
-1084,-327,-157,93.7,-74.9,-101.0,-373,-144,384,2
-1998,-95,456,-50.5,-86.1,-54.9,-383,-179,361,2
-1813,422,-424,65.1,-35.4,-67.7,-389,-192,324,2
-1814,1502,-78,18.6,-64.2,-117.8,-396,-232,326,2
-1976,-432,-611,-109.5,-110.0,-278.9,-390,-304,281,2
-1851,947,-1040,266.2,-92.4,-217.8,-355,-410,217,2
-413,1139,-612,-13.1,-42.4,-85.4,-324,-442,176,2
146,-199,-389,-132.5,74.9,145.3,-335,-431,233,2
-150,-208,-385,53.2,164.3,379.4,-351,-329,276,2
-1219,618,-89,-31.2,254.8,447.3,-343,-204,360,2
-1998,-1992,1119,-159.6,188.0,366.1,-264,-76,429,2
-807,-1998,1058,-9.2,16.3,62.7,-219,-16,431,2
-1967,-1998,-571,-348.3,68.7,-304.5,-246,-21,397,2
-470,1902,872,121.5,-112.6,-255.5,-310,-169,419,2
-856,-788,-546,104.0,-51.0,-136.5,-331,-216,400,2
-1943,-276,258,-23.8,-74.9,-49.7,-342,-241,381,2
-1998,266,-164,31.6,-34.2,-62.7,-349,-249,360,2
-1881,1700,-98,26.2,-61.5,-109.6,-356,-296,346,2
-1898,-334,-642,-130.6,-101.0,-272.7,-352,-351,334,2
-1878,954,-904,297.5,-78.5,-198.0,-335,-435,313,2
-345,1353,-366,10.3,-25.8,-57.5,-327,-473,264,2
-81,-389,-497,-156.6,75.4,172.6,-346,-433,300,2
-253,-228,-357,59.2,135.1,371.8,-370,-327,342,2
-1411,477,236,11.0,226.6,441.7,-343,-186,393,2
-1998,-1993,963,-277.4,152.7,309.5,-264,-45,430,2
-869,-1998,695,72.5,7.0,21.8,-223,7,425,2
-1493,-1998,-1729,-114.1,69.7,-193.9,-242,-20,423,2
5,1718,633,189.2,-86.6,-268.1,-308,-127,426,2
-1138,-596,-624,102.7,-52.2,-133.2,-337,-195,401,2
-1963,-372,312,-28.3,-74.4,-47.5,-345,-214,373,2
-1998,377,-154,-11.8,-41.5,-57.4,-351,-235,358,2
-1811,1689,-186,119.0,-42.1,-94.9,-368,-278,353,2
-1907,-494,-307,-153.0,-102.2,-285.8,-362,-345,325,2
-1905,1034,-1095,322.4,-80.1,-211.6,-340,-432,279,2
-775,1456,-496,-20.5,-40.7,-58.4,-332,-467,210,2
-11,-277,-385,-194.0,46.4,160.5,-341,-447,252,2
-142,-454,-434,-1.2,104.7,370.9,-382,-326,295,2
-1173,525,58,22.0,195.1,462.3,-380,-176,348,2
-1998,-1431,529,-194.4,184.7,411.2,-299,-24,382,2
-1438,-1998,551,4.4,32.9,67.4,-244,42,381,2
-308,-1998,213,70.2,-14.1,-138.0,-265,33,364,2
1966,747,-365,302.8,-64.8,-272.4,-323,-66,387,2
-522,-1136,-161,50.3,-72.5,-199.5,-365,-143,370,2
-1596,-579,55,1.5,-58.6,-79.1,-376,-190,338,2
-1998,338,178,-38.5,-52.5,-65.2,-383,-208,317,2
-1838,1039,-393,143.6,-17.3,-83.3,-386,-236,309,2
-1771,552,-446,-153.3,-78.9,-219.3,-388,-295,304,2
-1880,-339,-1017,95.5,-75.6,-275.5,-368,-388,268,2
-1998,1651,-627,197.2,-61.9,-105.4,-334,-453,207,2
42,260,-237,-139.3,31.1,80.5,-338,-466,206,2
116,-424,-404,-51.6,111.0,297.5,-369,-405,240,2
-725,487,-273,66.2,182.0,423.8,-397,-271,294,2
-1998,-391,316,-71.1,234.6,434.1,-358,-116,365,2
-1998,-1998,722,-178.3,131.0,253.2,-277,8,380,2
-107,-1997,393,-56.4,-9.5,-32.5,-251,26,396,2
1016,-688,-109,617.4,-104.6,-281.8,-315,-82,395,2
-1542,-1959,217,-6.9,-76.9,-207.8,-372,-153,367,2
-1502,-491,265,6.4,-63.1,-82.0,-396,-202,348,2
-1998,20,81,-54.3,-55.3,-58.7,-394,-208,331,2
-1998,1085,-496,140.0,-28.8,-68.8,-393,-242,327,2
-1766,703,-318,-135.5,-74.1,-201.7,-402,-298,296,2
-1914,-324,-1051,-3.6,-98.4,-312.6,-380,-395,260,2
-1973,1632,-607,281.6,-79.3,-149.1,-345,-457,199,2
36,602,-458,-142.6,37.7,70.1,-352,-464,221,2
72,-452,-449,-56.6,114.8,298.3,-379,-395,272,2
-709,357,-267,86.7,188.2,415.9,-397,-256,320,2
-1998,-187,536,-71.4,248.5,422.1,-338,-107,401,2
-1998,-1998,763,-234.9,117.8,243.3,-246,14,410,2
157,-1998,1082,-56.9,-20.4,-42.9,-233,29,414,2
1756,-1407,-583,580.6,-110.7,-249.6,-306,-49,415,2
-1420,-1748,399,-158.8,-108.3,-218.8,-360,-153,398,2
-1223,-124,434,8.7,-78.4,-78.5,-373,-188,380,2
-1998,218,162,-48.5,-60.9,-57.2,-381,-210,347,2
-1987,1078,-380,130.4,-30.2,-77.6,-395,-233,335,2
-1854,802,-96,-182.1,-95.4,-186.0,-389,-278,315,2
-1663,-397,-942,-23.5,-96.8,-290.4,-387,-362,286,2
-1837,1611,-627,308.6,-95.4,-151.2,-356,-433,212,2
-90,368,-721,-135.3,8.4,12.0,-340,-458,215,2
54,-803,-568,32.6,113.3,291.6,-367,-407,250,2
-404,480,-325,122.6,216.9,397.3,-392,-288,305,2
-1998,-34,636,-160.0,250.9,418.7,-335,-105,399,2
-1998,-1998,294,-284.8,98.3,272.1,-259,28,390,2
-45,-1998,334,5.3,3.8,-33.6,-244,37,382,2
912,-1235,-270,490.2,-100.5,-257.8,-315,-52,390,2
-1572,-1657,635,-113.7,-84.8,-252.4,-355,-138,376,2
-1131,-337,16,25.7,-55.5,-108.2,-370,-188,362,2
-1998,71,439,-31.9,-62.2,-66.2,-385,-211,343,2
-1748,448,-419,108.9,-21.4,-72.5,-388,-233,326,2
-1613,839,-617,-144.2,-82.2,-188.8,-392,-283,311,2
-1880,-709,-985,-29.6,-85.6,-313.5,-375,-363,279,2
-1998,1708,-829,396.0,-86.1,-140.7,-347,-440,219,2
-47,872,-516,-102.9,17.2,11.3,-346,-449,201,2
-32,-534,-486,-116.9,105.5,246.9,-371,-402,254,2
-545,166,-361,61.4,170.5,396.2,-386,-272,316,2
-1998,232,106,-100.7,245.6,434.2,-356,-126,385,2
-1998,-1998,829,-243.5,116.1,265.2,-260,13,400,2
-110,-1998,357,-73.9,-8.8,-28.7,-236,42,390,2
715,-1514,76,598.6,-108.5,-255.7,-297,-13,365,2
-1745,-1437,804,-155.0,-100.5,-262.6,-353,-126,380,2
-1263,-125,240,64.4,-56.0,-98.4,-373,-182,354,2
-1998,-5,408,-29.0,-69.4,-58.7,-382,-207,330,2
-1801,321,-381,32.2,-36.8,-66.9,-388,-229,306,2
-1699,1328,25,-97.9,-71.2,-163.5,-396,-259,305,2
-1998,-312,-645,-46.0,-105.4,-296.1,-394,-336,283,2
-1942,1344,-775,319.8,-76.7,-160.0,-362,-427,223,2
-117,843,-433,-49.2,13.8,-11.4,-349,-462,188,2
2,-403,-429,-110.3,107.5,209.9,-377,-401,242,2
-426,55,-368,49.7,174.6,375.2,-391,-273,306,2
-1838,294,194,-51.2,259.0,430.0,-355,-130,388,2
-1998,-1998,833,-205.1,176.9,296.3,-257,-2,417,2
-714,-1998,1368,-23.9,-9.1,-16.1,-228,27,410,2
-627,-1998,1332,-31.6,-250.7,-412.4,-289,-11,374,2
-1469,-754,1130,-120.0,-113.6,-257.5,-335,-127,395,2
-1136,-409,221,61.4,-55.1,-106.7,-359,-192,370,2
-1998,-202,326,-35.1,-71.0,-46.1,-373,-210,343,2
-1842,321,-266,32.6,-36.0,-61.4,-378,-223,329,2
-1889,1507,219,52.0,-55.0,-96.8,-383,-264,322,2
-1749,-73,-481,-100.9,-112.5,-273.2,-375,-329,288,2
-1833,580,-1063,288.8,-85.8,-187.1,-357,-423,237,2
-157,1309,-402,-11.7,-23.1,-46.4,-335,-451,210,2
-206,-405,-528,-163.4,86.8,179.5,-353,-424,229,2
-361,-402,-494,68.0,148.8,373.5,-384,-317,276,2
-1491,522,146,69.0,251.5,435.6,-372,-186,361,2
-1998,-1736,992,-127.8,215.1,376.6,-290,-48,411,2
-1165,-1998,1187,-27.0,46.9,118.0,-220,24,426,2
-1065,-1998,-1646,-289.1,21.4,-332.1,-241,26,395,2
900,1997,145,121.2,-125.1,-259.0,-318,-100,413,2
-1123,-365,-374,127.2,-52.9,-139.0,-355,-170,383,2
-1707,-577,4,-8.3,-73.5,-53.0,-373,-205,364,2
-1998,136,-4,-45.9,-56.4,-47.8,-387,-222,335,2
-1654,925,-241,115.2,-29.9,-59.9,-391,-250,317,2
-1686,-389,-837,-134.8,-85.7,-172.8,-374,-389,267,2
-1714,536,-198,-63.7,-108.7,-298.2,-384,-296,298,2
-1998,1201,-891,194.5,-74.4,-109.6,-348,-445,218,2
-105,589,-401,-87.9,29.8,47.8,-344,-449,224,2
163,-476,-404,-53.9,116.2,275.0,-369,-385,266,2
-672,374,-306,64.3,184.1,397.1,-382,-258,316,2
-1998,-305,246,-54.8,242.4,422.3,-337,-109,391,2
-1998,-1998,878,-98.3,142.3,296.3,-255,-6,426,2
-321,-1998,1315,-67.6,1.1,-9.1,-223,23,422,2
-1466,-1978,1261,11.1,-197.3,-417.2,-292,-30,396,2
-979,-1195,1247,-82.8,-86.0,-250.9,-344,-135,385,2
-1106,-530,133,17.4,-58.2,-98.0,-363,-193,374,2
-1998,-193,231,-38.0,-68.4,-35.3,-374,-201,343,2
-1778,238,-214,10.7,-41.0,-59.2,-378,-222,333,2
-1451,1131,-76,76.6,-40.1,-86.5,-388,-249,323,2
-1829,378,-390,-125.5,-109.4,-220.0,-388,-307,295,2
-1960,-108,-977,66.1,-79.1,-233.8,-365,-398,260,2
-472,1294,-349,160.4,-29.5,-59.7,-351,-436,207,2
-261,-34,-552,-93.3,82.0,149.5,-357,-428,227,2
-189,-26,-382,66.7,165.6,334.8,-386,-346,270,2
-1308,501,147,-4.2,245.0,406.1,-372,-214,342,2
-1998,-1476,851,-142.8,184.8,383.7,-312,-76,413,2
-1246,-1998,1057,-57.4,46.7,130.6,-233,11,408,2
-1593,-1998,-1671,-224.0,23.1,-206.0,-255,5,378,2
1560,1997,1307,315.8,-119.0,-280.3,-334,-115,392,2
-565,-1206,-487,119.7,-52.5,-123.2,-362,-173,372,2
-1779,-677,146,-15.2,-77.9,-55.3,-374,-205,351,2
-1990,182,90,-20.1,-52.7,-47.1,-385,-221,330,2
-1505,1000,-112,109.5,-34.5,-59.2,-382,-242,316,2
-1678,448,-279,-171.3,-82.9,-166.7,-391,-290,292,2
-1521,-614,-829,-30.1,-91.0,-276.5,-377,-369,261,2
-1979,1302,-1051,268.3,-89.7,-119.7,-357,-423,213,2
-519,679,-472,-93.1,7.0,24.8,-353,-424,204,2
46,-532,-392,-45.7,116.2,282.5,-375,-375,251,2
-618,315,-319,34.5,191.5,398.6,-384,-243,291,2
-1998,-621,473,-66.0,221.4,416.9,-342,-106,372,2
-1969,-1998,791,-164.6,122.3,241.9,-250,7,388,2
-559,-1964,581,-13.1,-8.4,-34.7,-237,27,391,2
991,-1048,-202,584.8,-86.9,-234.2,-307,-51,389,2
-1691,-1505,628,-84.3,-81.1,-224.2,-353,-131,370,2
-1101,-442,197,32.7,-53.1,-100.1,-371,-188,364,2
-1996,-329,365,-34.3,-58.5,-34.6,-383,-202,349,2
-1990,312,-193,29.0,-36.0,-58.3,-383,-219,323,2
-1642,1521,116,46.7,-60.3,-107.8,-390,-248,321,2
-1748,-300,-772,-187.2,-112.5,-277.2,-383,-321,276,2
-1930,523,-957,253.9,-77.7,-205.4,-365,-410,243,2
-358,1319,-321,72.8,-46.6,-74.3,-340,-442,183,2
-106,-263,-464,-150.5,61.9,114.6,-342,-436,200,2
-61,-389,-332,8.2,131.8,343.0,-382,-323,272,2
-923,654,-57,-51.9,221.9,409.6,-382,-183,342,2
-1998,-1964,732,-171.8,179.0,370.6,-315,-42,385,2
-1217,-1998,1115,56.9,50.2,104.1,-256,16,409,2
-1480,-1998,-1593,-211.9,26.3,-223.7,-281,-2,379,2
737,1863,841,239.8,-113.3,-268.8,-346,-118,389,2
-706,-882,-375,91.5,-54.7,-137.1,-367,-176,366,2
-1462,-646,104,-19.3,-59.9,-56.2,-388,-196,348,2
-1998,263,-32,-44.7,-46.4,-51.5,-388,-217,324,2
-1852,999,-369,114.1,-39.8,-76.4,-387,-234,318,2
-1723,418,-236,-166.5,-92.8,-217.2,-392,-293,295,2
-1673,-448,-1039,-8.8,-80.2,-287.5,-376,-389,270,2
-1522,1321,-626,252.9,-73.3,-115.3,-347,-452,201,2
-154,445,-378,-79.3,44.7,48.5,-346,-455,197,2
81,-484,-387,-10.0,152.6,271.6,-379,-389,242,2
-751,744,-51,76.2,230.5,386.4,-387,-268,324,2
-1998,-489,405,-169.1,212.4,396.4,-350,-117,410,2
-1998,-1998,1286,-118.3,67.9,205.4,-267,-2,415,2
-846,-1998,-848,-184.2,-16.7,-122.0,-258,22,376,2
1044,1651,-598,539.9,-111.9,-311.1,-322,-80,388,2
-227,-1998,-628,-63.2,-82.8,-209.1,-368,-165,365,2
-1380,-574,154,-6.4,-56.0,-85.1,-386,-204,346,2
-1998,238,99,-46.6,-64.7,-61.5,-389,-213,339,2
-1729,607,-434,102.0,-30.5,-66.0,-393,-251,301,2
-1783,864,-351,-218.5,-91.1,-212.6,-399,-292,296,2
-1677,-456,-621,-46.7,-79.7,-298.9,-382,-392,259,2
-1878,1319,-735,251.0,-64.4,-112.2,-352,-456,220,2
-332,496,-444,-74.6,32.5,34.8,-349,-459,218,2
-48,-381,-421,-4.6,125.5,262.2,-375,-386,247,2
-769,434,-246,84.9,206.7,385.2,-393,-254,324,2
-1998,192,412,-32.9,265.9,420.1,-343,-122,399,2
-1998,-1998,967,-235.2,150.9,278.1,-255,5,417,2
-187,-1995,1071,-8.3,-10.2,-38.8,-244,14,419,2
761,-1347,-626,744.5,-89.6,-259.5,-315,-75,403,2
-697,-1998,-230,-114.9,-88.2,-234.5,-358,-168,390,2
-1461,-225,113,26.6,-80.1,-68.8,-379,-211,364,2
-1998,220,157,-36.1,-77.2,-48.5,-388,-219,341,2
-1641,767,-275,86.1,-40.7,-61.1,-393,-242,318,2
-1661,832,-307,-108.0,-78.4,-142.0,-402,-277,299,2
-1913,-602,-539,-94.4,-107.9,-300.7,-377,-366,258,2
-1964,1359,-945,309.8,-83.6,-117.3,-356,-438,206,2
-114,706,-478,-100.3,23.0,31.2,-347,-455,188,2
-198,-474,-508,-105.9,105.0,261.8,-373,-404,239,2
-812,172,-499,54.4,168.1,419.4,-405,-275,294,2
-1998,-347,-225,-19.8,256.0,445.7,-351,-117,372,2
-1998,-1998,1046,-128.8,181.6,273.0,-259,3,416,2
-347,-1998,1812,-18.2,0.9,-15.1,-228,11,439,2
-1318,-1998,1958,529.7,-119.9,-288.8,-295,-4,385,2
-1440,-606,887,-60.2,-107.1,-256.7,-355,-127,394,2
-1039,-681,95,16.5,-68.6,-88.2,-370,-194,383,2
-1998,19,383,-44.6,-71.8,-32.0,-377,-209,350,2
-1765,613,-512,36.3,-47.2,-68.8,-388,-230,322,2
-1849,1085,-250,-49.9,-84.0,-130.9,-396,-261,312,2
-1998,-521,-613,-57.6,-115.2,-299.6,-384,-358,261,2
-1504,1342,-784,295.1,-112.0,-194.0,-352,-445,209,2
-369,835,-621,-68.8,10.5,-26.8,-334,-466,188,2
159,-404,-377,-31.9,124.1,197.0,-356,-434,220,2
-286,482,-299,74.0,212.8,346.1,-390,-325,275,2
-1883,560,-173,-162.2,297.1,413.6,-370,-186,380,2
-1998,-1998,618,-135.3,190.4,391.9,-283,-34,421,2
-1182,-1998,1766,-28.7,52.5,94.2,-224,9,446,2
-1766,-1998,-1967,-302.7,65.4,-214.2,-251,19,403,2
842,1997,1496,315.4,-120.1,-295.1,-327,-122,431,2
-439,-1166,-248,93.3,-54.9,-128.6,-355,-177,396,2
-1499,-350,210,-42.6,-76.3,-42.3,-367,-202,385,2
-1998,236,-303,-53.1,-49.4,-60.6,-383,-219,360,2
-1858,1045,-318,126.1,-26.0,-93.5,-376,-255,347,2
-1660,118,-138,-116.2,-89.8,-247.6,-380,-311,326,2
-1767,125,-1158,204.8,-71.6,-256.8,-359,-403,301,2
-1848,1693,-785,180.8,-52.8,-110.6,-339,-465,233,2
133,99,-351,-106.1,68.0,64.9,-335,-469,252,2
-8,-382,-408,30.6,197.4,304.2,-360,-400,315,2
-974,722,-224,3.9,290.3,397.2,-362,-279,387,2
-1998,-1235,1015,-96.8,263.6,386.1,-288,-139,468,2
-1902,-1998,1485,-69.1,94.8,185.1,-198,-40,501,2
-386,-1776,187,-73.0,-2.7,-77.4,-188,-31,493,2
662,1032,602,585.7,-63.7,-208.6,-265,-122,480,2
-1022,-1815,-432,28.4,-80.0,-222.8,-303,-188,453,2
-1165,-830,-59,21.7,-58.0,-62.6,-310,-229,443,2
-1998,-6,362,-60.2,-46.9,-38.6,-325,-235,438,2
-1507,159,-665,78.9,-14.7,-74.2,-327,-263,422,2
-1622,1064,-266,54.4,-70.9,-150.2,-333,-309,386,2
-1613,-298,-569,-75.6,-82.9,-275.8,-323,-376,376,2
-1998,648,-1116,322.0,-100.7,-177.1,-294,-462,318,2
-32,1277,-89,7.7,-29.1,-55.5,-273,-507,279,2
92,-334,-318,-132.7,107.8,145.3,-291,-481,321,2
-421,14,-455,46.6,214.4,350.3,-318,-398,369,2
