X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-1658,-1470,-172,-36.8,-14.2,-4.7,-183,-48,135,3
-1998,213,-85,176.0,-39.1,-25.6,-189,-55,153,3
-1726,364,-203,-47.8,-34.3,-77.9,-200,-98,133,3
-1975,-616,-125,-151.5,-41.5,-161.0,-214,-138,110,3
-1851,-483,-262,31.9,-40.1,-140.2,-214,-139,80,3
-1996,301,442,48.4,-53.9,-119.6,-237,-176,48,3
-1230,-315,-27,-64.6,-16.1,-105.4,-259,-196,38,3
-1072,-456,5,3.3,-8.1,-51.8,-287,-198,30,3
-785,-276,101,27.7,8.8,14.2,-310,-186,22,3
-152,-247,-24,5.8,27.4,73.3,-318,-146,57,3
175,237,-79,65.2,46.2,152.1,-297,-108,83,3
389,481,389,11.1,41.6,156.9,-267,-72,74,3
226,-195,491,-88.5,30.8,53.1,-248,-82,62,3
-848,-1410,-76,16.0,22.9,100.5,-222,-41,78,3
-946,-605,258,43.8,16.5,68.8,-198,-40,101,3
-1336,-901,259,-24.9,21.2,14.0,-185,-39,109,3
-1640,-956,-93,57.2,-10.5,0.0,-177,-43,142,3
-1988,176,-171,105.5,-39.4,-36.4,-181,-66,151,3
-1760,197,-71,-17.0,-31.7,-76.7,-201,-104,118,3
-1766,-427,-157,-133.7,-48.5,-169.9,-218,-131,104,3
-1762,-159,-362,21.5,-53.2,-124.7,-225,-142,80,3
-1998,-12,389,17.2,-62.3,-104.1,-239,-162,50,3
-1248,-567,49,4.1,-28.4,-90.7,-257,-178,34,3
-1085,-187,119,30.9,-17.5,-45.9,-289,-196,21,3
-690,-194,43,-32.2,12.7,2.5,-302,-190,37,3
45,-155,-165,-7.9,29.0,80.1,-313,-165,58,3
274,271,52,29.1,36.9,128.7,-311,-136,61,3
290,336,194,-57.3,48.1,116.0,-280,-94,71,3
193,141,115,-95.9,43.7,121.8,-264,-107,53,3
-640,-1994,-85,-28.9,19.8,102.6,-227,-57,73,3
-1246,-260,253,109.8,31.7,57.8,-200,-38,101,3
-1236,-811,125,-44.8,30.1,22.0,-194,-48,125,3
-1762,-1175,-175,31.4,5.0,-14.4,-186,-51,166,3
-1998,320,-102,147.8,-28.2,-27.8,-196,-77,168,3
-1669,195,-144,-35.7,-22.5,-77.2,-210,-107,141,3
-1934,-862,-281,-190.9,-36.2,-169.5,-218,-127,131,3
-1998,-215,-452,139.5,-64.6,-108.1,-228,-138,93,3
-1694,553,310,9.3,-59.0,-99.7,-243,-167,63,3
-1093,-698,-49,-100.3,-31.8,-90.7,-263,-190,43,3
-1255,-684,55,7.6,-14.8,-54.1,-274,-188,37,3
-595,-230,-18,48.1,-9.9,0.3,-304,-178,49,3
-279,23,9,9.9,25.4,61.4,-308,-156,67,3
121,222,8,8.2,44.1,130.9,-302,-131,73,3
387,413,104,-47.3,48.5,133.2,-277,-88,70,3
198,221,99,-120.7,47.7,119.6,-263,-96,57,3
-701,-1597,-38,-60.3,27.2,100.2,-230,-56,78,3
-663,-685,115,98.0,22.7,69.1,-202,-33,105,3
-1401,-669,214,-8.3,25.9,19.6,-199,-43,125,3
-1939,-1079,-45,21.7,9.3,-8.4,-187,-41,141,3
-1998,-16,53,128.5,-18.6,-29.7,-189,-60,157,3
-1742,81,-176,-20.7,-32.6,-72.5,-202,-96,146,3
-1998,-438,-73,-121.1,-37.5,-152.1,-216,-130,118,3
-1947,-85,-215,63.2,-52.9,-116.1,-221,-146,89,3
-1697,-7,228,-15.8,-63.8,-116.6,-228,-169,57,3
-1337,-659,69,-23.4,-40.5,-101.9,-248,-184,43,3
-1175,-342,64,28.9,-32.3,-72.4,-266,-192,27,3
-951,-121,123,-2.3,0.7,-20.0,-289,-203,13,3
7,-573,-3,-31.0,17.7,36.1,-306,-185,40,3
-212,659,-84,48.1,48.5,100.8,-313,-171,53,3
108,-4,50,-112.5,58.0,130.1,-292,-136,74,3
666,334,45,150.9,-1.6,191.3,-267,-111,64,3
-501,-932,-1333,-364.5,90.0,30.9,-240,-70,71,3
-920,-873,417,113.1,13.5,78.1,-210,-48,96,3
-1081,-597,388,9.2,29.3,50.8,-193,-43,118,3
-1360,-1301,46,9.6,12.8,22.1,-187,-43,136,3
-1998,-365,121,100.5,-4.6,-19.8,-186,-59,162,3
-1979,26,-182,44.6,-29.8,-55.7,-200,-82,157,3
-1998,172,483,-27.1,-32.9,-123.0,-212,-111,123,3
-1405,-498,-342,13.8,-42.2,-128.9,-217,-137,107,3
-1760,222,235,62.7,-62.9,-110.7,-237,-165,70,3
-1257,-387,-31,-51.8,-40.8,-114.1,-257,-193,51,3
-1235,-501,-50,-4.5,-25.2,-75.6,-275,-199,36,3
-996,-310,68,8.4,-7.7,-20.8,-301,-206,29,3
-446,-396,3,-5.8,9.5,40.3,-308,-176,46,3
341,71,-252,55.3,33.1,108.5,-302,-137,62,3
279,717,199,10.1,37.5,136.0,-280,-95,65,3
394,626,127,-136.2,27.9,140.2,-265,-115,44,3
-217,-1997,26,-31.8,20.0,122.7,-233,-64,67,3
-342,-228,274,150.7,23.1,101.8,-196,-37,89,3
-1296,-629,289,-56.4,38.7,37.7,-185,-48,97,3
-1638,-1149,-146,-22.2,22.0,2.3,-182,-47,152,3
-1998,-314,-68,126.7,-10.7,-25.6,-183,-63,164,3
-1905,353,-316,31.3,-32.1,-69.4,-189,-86,166,3
-1998,-326,1,-149.0,-48.5,-170.9,-203,-124,116,3
-1778,-388,-307,61.2,-59.5,-132.0,-215,-139,103,3
-1672,102,0,-4.6,-73.2,-141.5,-223,-170,49,3
-1396,-338,3,-42.4,-36.1,-105.3,-249,-195,30,3
-1076,-463,0,12.8,-18.6,-56.9,-280,-188,26,3
-732,-148,12,35.4,3.9,16.4,-303,-180,35,3
-94,76,-118,4.6,38.0,95.0,-311,-136,63,3
236,210,106,-12.6,48.1,150.5,-293,-118,64,3
546,226,494,-55.2,17.0,152.1,-268,-93,60,3
343,-159,45,-149.4,58.8,98.7,-239,-91,49,3
-180,-1497,28,59.5,-8.6,130.4,-211,-49,83,3
-873,-510,170,112.4,28.9,62.6,-188,-33,113,3
-1479,-712,113,-41.2,27.4,7.6,-179,-45,134,3
-1842,-866,-181,96.2,-7.9,-0.9,-180,-47,147,3
-1929,263,-82,96.5,-38.6,-46.9,-185,-70,162,3
-1938,166,106,-43.4,-33.3,-93.5,-216,-114,133,3
-1450,-500,-542,-26.8,-63.0,-142.2,-209,-137,109,3
-1807,218,-62,100.9,-79.9,-109.1,-224,-145,81,3
-1257,-217,95,-36.9,-56.4,-112.0,-237,-181,55,3
-1264,-542,16,-11.2,-32.2,-73.9,-261,-185,23,3
-1018,-144,-9,16.4,-15.4,-8.2,-293,-182,25,3
-483,-202,106,-12.8,10.5,54.7,-292,-167,43,3
276,-147,-137,20.8,30.9,114.5,-299,-123,65,3
450,446,12,63.2,43.4,140.2,-275,-75,58,3
907,996,257,-56.2,43.3,149.9,-254,-108,33,3
-644,-1686,59,-114.1,21.1,132.0,-225,-56,67,3
-476,-559,131,185.8,16.4,107.2,-190,-25,96,3
-1301,-533,445,-29.6,47.4,26.2,-181,-42,107,3
-1983,-1199,-88,-17.1,24.9,-4.2,-181,-42,129,3
-1998,122,-78,161.4,-21.2,-23.8,-183,-53,150,3
-1685,84,-201,0.8,-32.5,-79.3,-193,-92,136,3
-1994,-440,-279,-136.4,-52.9,-175.7,-210,-119,111,3
-1922,-35,-340,78.1,-68.4,-122.6,-222,-141,78,3
-1926,-93,83,-8.2,-77.4,-131.5,-237,-174,52,3
-1403,-537,-66,-42.3,-32.3,-106.2,-260,-179,32,3
-987,-195,-18,31.0,-21.7,-44.0,-289,-180,35,3
-628,-87,50,-12.7,15.3,21.4,-306,-169,47,3
199,-57,-118,3.3,38.9,104.5,-307,-140,63,3
329,392,35,13.9,52.8,138.3,-291,-101,66,3
722,737,273,12.3,26.1,175.4,-269,-98,54,3
-331,-1252,-730,-286.8,88.6,48.7,-228,-54,79,3
-728,-983,715,181.3,17.8,86.5,-207,-33,103,3
-1061,-286,343,29.2,31.7,48.5,-186,-31,118,3
-1919,-1231,211,-8.3,21.3,16.7,-185,-37,144,3
-1952,-198,-32,133.9,-15.1,-16.3,-189,-56,169,3
-1829,13,-311,2.2,-31.2,-73.2,-201,-80,159,3
-1998,-127,31,-63.1,-48.3,-141.1,-218,-115,132,3
-1808,-207,-243,21.3,-53.6,-135.5,-232,-135,107,3
-1625,4,129,36.7,-70.9,-108.5,-233,-156,61,3
-1304,-419,-104,-21.0,-52.9,-98.0,-251,-181,40,3
-1094,-339,43,10.2,-36.8,-53.9,-275,-175,35,3
-760,-192,100,19.7,-6.6,3.8,-301,-170,36,3
-66,-100,-143,-15.8,29.0,59.4,-313,-150,46,3
182,232,25,28.7,50.4,127.6,-302,-116,71,3
518,549,163,-22.8,46.4,133.6,-277,-80,79,3
119,-10,252,-196.0,63.5,81.6,-262,-86,58,3
-190,-1859,-138,86.4,5.8,131.9,-223,-41,88,3
-846,-212,168,76.0,24.9,88.9,-204,-31,106,3
-1394,-887,47,-78.5,27.1,14.4,-188,-37,108,3
-1685,-1098,-212,67.9,-6.9,-6.5,-185,-46,146,3
-1998,335,-35,97.7,-37.5,-46.1,-191,-72,158,3
-1825,129,-152,-27.1,-28.2,-87.2,-213,-108,124,3
-1483,-547,-476,-110.1,-58.0,-161.9,-219,-132,105,3
-1738,133,-276,89.9,-68.4,-113.5,-230,-163,79,3
-1479,-194,15,-40.2,-59.1,-125.4,-250,-180,48,3
-1289,-509,26,6.7,-34.8,-82.6,-269,-185,33,3
-894,-171,45,26.3,-17.1,-32.7,-293,-190,29,3
-561,-240,18,-23.3,14.5,27.0,-310,-175,34,3
119,-30,-118,27.2,42.0,111.9,-316,-133,67,3
323,316,18,22.4,50.1,143.9,-287,-96,85,3
625,614,426,12.7,23.1,164.7,-276,-89,54,3
-329,-793,-571,-289.3,97.5,38.6,-240,-65,79,3
-121,-1140,440,175.5,8.5,106.4,-210,-32,104,3
-927,-284,358,34.3,22.1,62.0,-189,-20,122,3
-1705,-1302,124,-29.3,16.0,18.7,-190,-35,147,3
-1997,-127,-26,136.6,-14.0,-11.9,-183,-53,170,3
-1786,-6,-194,-10.2,-26.2,-68.6,-199,-84,161,3
-1998,-145,327,-46.7,-41.1,-115.5,-204,-123,136,3
-1576,-306,-463,24.4,-56.8,-128.0,-219,-139,115,3
-1438,273,-7,53.8,-74.6,-104.2,-235,-147,84,3
-1386,-302,100,-43.6,-62.8,-98.8,-242,-176,42,3
-1260,-617,82,-7.6,-31.9,-70.4,-265,-194,23,3
-892,-254,48,37.6,-17.8,-18.2,-287,-180,29,3
-327,-15,7,20.5,18.0,47.3,-302,-156,44,3
212,116,-32,9.5,42.6,116.2,-302,-132,59,3
411,285,6,-22.1,53.3,129.5,-281,-91,58,3
640,636,189,2.2,26.4,151.8,-264,-104,45,3
-773,-1634,-392,-181.3,55.3,68.7,-225,-49,80,3
-742,-661,236,133.6,28.0,69.5,-193,-35,111,3
-1282,-447,436,-22.4,40.1,25.6,-184,-40,117,3
-1905,-1381,68,-26.7,25.5,-9.7,-188,-45,165,3
-1998,18,-24,158.1,-13.3,-23.4,-176,-64,169,3
-1860,226,-221,-15.6,-22.1,-76.1,-205,-96,155,3
-1998,-355,78,-118.0,-34.3,-152.2,-221,-120,124,3
-1733,-498,-370,31.0,-48.0,-126.8,-227,-138,97,3
-1915,114,211,38.4,-77.9,-116.0,-239,-162,70,3
-1404,-339,-1,-34.1,-47.5,-100.8,-251,-183,53,3
-1173,-373,9,-0.2,-25.6,-58.5,-275,-178,27,3
-814,-209,141,21.9,-1.9,8.8,-293,-179,42,3
-143,-293,-24,-18.2,28.0,55.4,-312,-150,51,3
129,173,9,36.2,54.6,128.5,-307,-123,70,3
491,371,58,-34.0,53.3,133.2,-269,-85,63,3
530,508,372,-16.6,31.2,149.9,-263,-92,53,3
-823,-1692,-396,-52.9,7.9,130.1,-226,-55,72,3
-824,-575,71,95.8,30.3,68.1,-197,-35,108,3
-1418,-674,97,-28.2,30.3,22.0,-184,-35,123,3
-1760,-930,-132,55.5,0.0,2.6,-184,-44,157,3
-1975,29,-62,59.1,-28.6,-44.6,-187,-59,152,3
-1896,53,-238,-4.7,-34.2,-80.0,-198,-101,142,3
-1594,-269,-450,-37.4,-65.0,-143.0,-219,-124,101,3
-1583,79,-173,12.6,-60.9,-130.8,-226,-154,91,3
-1860,-345,-65,-59.8,-53.2,-144.8,-240,-173,64,3
-1455,-309,38,36.9,-26.8,-87.0,-272,-177,50,3
-916,-115,-1,19.6,-8.1,-34.5,-283,-191,35,3
-509,-441,-4,-33.3,13.7,19.1,-309,-181,46,3
49,-16,-240,33.4,38.0,102.2,-316,-133,83,3
381,390,118,20.3,44.2,136.5,-294,-100,81,3
495,501,337,-4.9,18.9,159.8,-272,-91,75,3
-138,-552,-433,-237.3,79.1,66.9,-236,-68,70,3
-286,-1487,261,112.2,-1.0,106.4,-205,-36,96,3
-1013,-333,255,56.4,25.2,62.3,-190,-30,112,3
-1715,-1061,217,-43.6,21.9,6.7,-180,-40,142,3
-1927,-577,21,126.0,-3.1,-10.5,-187,-52,165,3
-1749,307,-159,43.8,-32.2,-61.8,-204,-84,178,3
-1998,-5,324,-35.1,-27.0,-100.6,-214,-115,140,3
-1391,-507,-562,-7.9,-61.3,-129.4,-219,-126,112,3
-1433,226,-214,113.0,-76.2,-97.6,-237,-151,88,3
-1545,-193,128,-47.8,-68.8,-110.0,-249,-179,53,3
-1330,-580,-71,-19.1,-26.3,-75.9,-276,-176,45,3
-891,-72,62,48.2,-16.8,-10.0,-300,-179,37,3
-445,-292,114,-42.6,14.0,29.6,-308,-166,56,3
228,23,-224,28.4,39.4,113.3,-306,-132,75,3
388,441,126,-11.6,47.5,130.0,-286,-93,74,3
685,583,246,-1.0,21.8,160.0,-274,-101,47,3
-589,-1541,-297,-125.4,39.2,89.8,-238,-65,66,3
-576,-928,168,106.6,24.3,84.1,-207,-30,99,3
-1297,-698,288,-45.2,34.8,29.2,-193,-37,115,3
-1898,-1352,-59,4.4,19.3,-1.6,-190,-43,143,3
-1998,99,37,163.7,-14.2,-26.4,-188,-61,166,3
-1870,173,-239,-22.4,-24.1,-79.2,-208,-94,155,3
-1998,-511,-240,-143.5,-35.2,-168.9,-218,-130,134,3
-1820,-402,-349,75.0,-57.7,-123.5,-226,-127,110,3
-1439,208,361,72.0,-79.7,-105.5,-242,-157,79,3
-1194,-201,25,-63.2,-52.7,-95.7,-264,-197,34,3
-1224,-623,139,-50.8,-22.7,-55.5,-295,-197,29,3
-341,-381,-143,74.7,7.0,25.6,-312,-163,48,3
80,721,-36,89.3,42.2,101.6,-316,-145,68,3
325,350,-19,-91.9,70.8,127.5,-295,-111,87,3
755,525,187,22.1,17.0,192.4,-269,-106,73,3
-205,-1484,-423,-258.8,60.1,76.8,-237,-56,89,3
-686,-1034,838,95.1,25.2,64.5,-204,-41,112,3
-1346,-646,303,-21.0,30.9,35.4,-190,-47,119,3
-1995,-1103,50,6.5,10.7,4.2,-182,-48,148,3
-1998,-294,53,73.3,-14.4,-38.6,-192,-67,164,3
-1992,36,-339,8.6,-32.3,-82.2,-204,-100,146,3
-1783,-378,-494,-80.9,-63.9,-164.5,-219,-129,107,3
-1770,94,-302,42.8,-64.6,-139.5,-228,-153,84,3
-1947,-192,238,-42.1,-64.8,-125.3,-241,-180,45,3
-1365,-412,-116,-25.6,-29.5,-87.5,-265,-191,26,3
-815,-472,92,6.3,-25.6,-33.1,-280,-197,15,3
-346,-82,-168,60.2,8.8,52.5,-304,-160,39,3
230,372,75,49.8,42.4,125.2,-300,-127,61,3
664,503,-177,-38.2,52.2,142.2,-280,-91,63,3
639,497,55,-17.6,29.3,173.1,-251,-96,44,3
-499,-1926,-54,-205.6,65.1,69.1,-226,-52,72,3
-756,-835,469,88.8,34.0,71.0,-207,-30,95,3
-1228,-604,391,-39.1,32.4,21.3,-182,-42,120,3
-1888,-987,-78,51.1,4.2,-10.1,-185,-51,150,3
-1998,9,-49,71.0,-29.2,-52.4,-189,-76,147,3
-1998,352,-131,-18.5,-32.7,-98.1,-212,-117,131,3
-1642,-525,-522,-73.4,-55.7,-157.7,-220,-136,108,3
-1649,-24,-144,75.0,-68.1,-124.4,-240,-169,81,3
-1638,-130,-5,-4.0,-65.1,-131.4,-251,-192,42,3
-1452,-417,-22,-45.3,-10.4,-86.5,-278,-190,30,3
-688,-307,39,69.5,-0.2,3.4,-305,-176,52,3
-255,237,-74,34.5,33.2,74.2,-307,-150,59,3
540,167,-12,-13.4,65.3,143.8,-310,-122,73,3
727,307,57,-51.4,55.4,138.1,-272,-71,81,3
769,460,244,29.6,19.8,180.7,-257,-91,59,3
-1143,-1987,-475,-307.1,81.0,26.4,-226,-42,98,3
-1138,-886,424,173.8,22.6,60.9,-188,-36,125,3
-1400,-525,280,-35.9,11.6,11.6,-186,-38,147,3
-1674,-972,79,104.0,-17.1,-29.7,-192,-59,169,3
-1939,251,-238,44.6,-43.8,-73.2,-200,-88,144,3
-1998,-317,-31,-89.8,-55.0,-165.3,-215,-116,121,3
-1976,-67,-238,-12.5,-52.0,-157.4,-230,-152,92,3
-1998,-82,52,-4.9,-63.9,-141.4,-242,-181,56,3
-1389,-316,-6,-0.2,-23.1,-98.1,-274,-187,35,3
-1006,-304,83,12.2,-21.6,-43.9,-295,-193,33,3
-466,-374,-48,-18.6,8.6,35.6,-315,-175,57,3
185,166,3,88.6,41.4,130.9,-306,-133,63,3
1085,1063,128,21.6,30.9,158.5,-283,-100,78,3
25,-82,-727,-230.7,49.0,125.3,-258,-95,61,3
-382,-1595,527,17.2,32.1,134.1,-221,-52,70,3
-224,-543,485,117.1,9.2,109.7,-192,-27,101,3
-1424,-756,374,-56.8,37.6,28.7,-183,-39,113,3
-1989,-1092,-139,38.6,12.4,-2.7,-189,-45,135,3
-1998,79,-113,70.2,-34.8,-49.1,-190,-67,155,3
-1998,132,512,-50.3,-37.8,-111.2,-204,-106,126,3
-1751,-353,-344,23.1,-56.0,-137.1,-217,-135,93,3
-1657,358,174,62.3,-67.6,-126.0,-232,-168,68,3
-1102,-401,-188,-58.2,-44.6,-132.6,-255,-186,48,3
-1220,-513,2,15.2,-23.5,-85.6,-275,-192,36,3
-878,-113,-44,26.3,5.4,-17.1,-313,-183,48,3
-190,-27,-45,21.4,46.9,80.8,-320,-146,75,3
325,206,12,42.7,64.4,143.0,-316,-119,91,3
645,654,92,-56.4,67.2,134.6,-289,-79,89,3
275,-101,34,-58.3,38.2,151.9,-264,-82,79,3
-896,-1998,-121,-174.8,52.2,59.6,-222,-32,116,3
-957,-695,481,140.7,16.6,70.9,-207,-30,115,3
-1319,-707,268,-37.1,13.0,26.1,-181,-40,143,3
-1785,-790,-112,111.2,-23.8,3.5,-195,-46,167,3
-1899,175,-168,-10.7,-36.2,-71.8,-205,-84,158,3
-1998,-72,357,-90.1,-46.0,-151.3,-218,-109,142,3
-1935,-7,-268,52.5,-60.0,-133.0,-215,-135,111,3
-1984,194,462,25.2,-71.9,-121.1,-229,-174,77,3
-1064,-424,-353,-57.6,-32.9,-120.8,-252,-195,54,3
-1344,-362,92,5.1,-22.4,-73.2,-278,-197,34,3
-721,-340,20,27.5,-4.1,3.3,-305,-186,41,3
-87,-244,-142,24.5,25.2,62.0,-310,-159,59,3
93,300,83,46.9,47.8,134.8,-311,-128,77,3
580,468,31,-73.4,42.0,138.1,-284,-90,75,3
104,-105,-3,-63.3,34.5,140.4,-260,-103,67,3
-425,-1792,-51,-79.1,25.4,98.9,-231,-48,78,3
-937,-484,290,117.3,32.7,67.7,-202,-25,112,3
-1214,-684,207,-36.5,34.0,27.9,-181,-44,140,3
-1791,-1121,-90,45.5,8.6,2.5,-184,-47,170,3
-1998,217,-75,116.9,-21.2,-29.0,-190,-68,179,3
-1815,3,-281,-35.2,-28.7,-86.1,-207,-102,153,3
-1941,-431,-342,-61.2,-65.4,-144.8,-223,-122,137,3
-1718,33,-313,31.6,-64.6,-127.0,-230,-146,91,3
-1877,-136,102,-16.3,-66.9,-117.3,-243,-164,56,3
-1276,-512,-119,-32.2,-38.5,-103.6,-264,-174,40,3
-1059,-156,36,34.5,-28.9,-49.2,-287,-184,33,3
-697,-226,103,-17.2,1.6,3.7,-309,-184,62,3
-69,-265,-118,-4.9,28.9,71.1,-304,-151,57,3
120,296,66,51.1,43.1,148.2,-297,-111,86,3
472,466,355,-34.3,44.7,147.4,-277,-80,78,3
-33,-449,254,-109.4,44.3,101.3,-257,-81,75,3
-249,-1493,-236,19.8,5.1,110.0,-227,-38,94,3
-1146,-233,171,77.8,27.3,75.2,-197,-35,102,3
-1285,-847,255,-70.1,26.3,22.7,-191,-35,122,3
-1571,-1199,-171,51.8,-3.0,-1.9,-181,-42,176,3
-1998,306,-132,155.5,-35.8,-35.6,-194,-58,159,3
-1755,355,-222,-45.8,-32.7,-88.2,-200,-88,139,3
-1976,-629,-502,-122.3,-58.8,-161.7,-226,-122,107,3
-1725,-39,-368,69.2,-59.9,-121.0,-227,-134,89,3
-1899,-40,215,12.0,-70.9,-112.9,-238,-164,51,3
-1204,-467,73,-37.8,-44.3,-90.3,-257,-168,27,3
-1081,-292,57,2.2,-27.4,-45.1,-277,-181,21,3
-661,-149,53,4.9,6.0,25.6,-294,-166,35,3
-38,93,-123,31.9,42.5,121.9,-304,-128,44,3
395,166,153,-2.9,49.0,138.1,-288,-91,58,3
816,679,157,10.0,20.6,169.2,-271,-98,51,3
-650,-1114,-637,-319.1,101.5,45.7,-239,-82,45,3
-503,-1481,426,97.3,21.3,71.4,-200,-34,91,3
-943,-520,444,92.7,41.3,45.2,-181,-35,119,3
-1925,-859,187,-16.6,29.4,2.1,-187,-46,148,3
-1997,-446,-12,116.9,2.1,-18.1,-195,-53,170,3
-1859,166,-297,2.4,-25.3,-72.5,-201,-90,149,3
-1998,-132,135,-112.7,-37.8,-162.4,-216,-115,139,3
-1831,-246,-277,67.2,-56.4,-129.0,-232,-129,111,3
-1655,138,373,64.4,-81.3,-109.4,-238,-165,76,3
-1149,-481,-99,-65.0,-49.0,-121.0,-259,-186,44,3
-1255,-282,53,12.8,-24.5,-74.0,-285,-199,36,3
-661,-219,-49,-9.1,7.8,-9.5,-308,-185,56,3
-254,-127,-46,20.5,40.4,66.4,-320,-154,69,3
365,144,36,6.5,50.1,119.0,-317,-127,88,3
320,663,254,7.9,22.4,151.2,-287,-105,79,3
122,-636,-250,-160.5,53.1,107.0,-259,-82,88,3
-191,-1063,183,84.3,19.8,120.4,-226,-41,99,3
-874,-281,133,-22.8,30.3,73.5,-210,-38,117,3
-1436,-1050,164,-28.4,22.6,45.5,-187,-32,136,3
-1559,-653,13,74.4,0.2,16.5,-183,-45,153,3
-1918,-30,-220,29.4,-28.4,-33.7,-188,-69,157,3
-1845,-39,-276,24.0,-33.6,-78.8,-200,-90,154,3
-1629,-277,-398,-6.2,-64.8,-124.3,-217,-112,129,3
-1680,114,-238,32.1,-74.2,-123.6,-234,-130,100,3
-1582,-160,151,-26.8,-62.7,-117.8,-245,-160,64,3
-1329,-580,4,-4.4,-38.7,-94.2,-270,-172,55,3
-1066,-277,10,41.7,-16.3,-53.6,-285,-174,32,3
-527,-53,61,13.5,6.3,10.7,-312,-168,55,3
21,-118,-131,-12.9,33.3,73.5,-313,-134,82,3
163,266,43,14.7,50.3,132.1,-309,-97,80,3
408,596,293,-25.7,24.3,160.1,-276,-85,81,3
-256,-683,-385,-198.2,63.5,84.9,-260,-60,80,3
66,-1160,158,125.0,10.5,140.0,-226,-28,105,3
-912,-193,278,78.5,27.1,87.9,-190,-25,116,3
-1481,-826,35,-63.7,35.7,17.7,-192,-25,150,3
-1670,-891,-145,64.0,-3.7,-3.5,-184,-46,173,3
-1998,84,-180,104.3,-36.2,-39.4,-190,-65,167,3
-1795,304,-317,-24.9,-41.5,-92.6,-217,-94,137,3
-1523,-400,-379,-45.9,-67.4,-135.2,-228,-115,135,3
-1442,82,-304,43.7,-70.2,-114.8,-241,-142,95,3
-1546,-328,-124,-43.3,-66.5,-127.0,-249,-174,60,3
-1285,-524,-11,9.7,-42.0,-84.3,-271,-168,39,3
-966,-208,96,32.3,-36.0,-37.0,-297,-184,36,3
-515,-284,64,-28.0,-3.6,11.9,-305,-177,34,3
58,-59,-173,19.4,26.1,106.6,-309,-136,53,3
385,368,251,2.3,45.5,130.1,-298,-105,81,3
456,542,130,-23.2,35.5,154.9,-273,-104,60,3
-432,-1617,88,-146.7,59.0,84.5,-248,-59,64,3
-460,-583,239,100.4,30.8,87.0,-214,-33,92,3
-1242,-553,420,-31.1,43.5,40.6,-189,-37,110,3
-1401,-1148,54,-20.5,26.2,24.7,-189,-36,144,3
-1824,-501,58,149.0,-11.4,-2.5,-188,-63,173,3
-1870,242,-142,46.2,-30.1,-67.2,-201,-77,170,3
-1998,189,285,-84.4,-36.6,-130.6,-219,-110,142,3
-1665,-530,-438,-8.4,-44.8,-141.8,-231,-126,130,3
-1887,217,156,89.6,-68.6,-107.2,-237,-160,73,3
-1183,-427,-143,-46.9,-48.5,-117.8,-261,-179,42,3
-1198,-343,-14,19.6,-31.9,-66.3,-286,-188,46,3
-818,-224,72,-2.1,-8.8,-9.5,-310,-187,30,3
-163,-341,-118,-12.3,13.1,52.5,-320,-156,65,3
233,420,2,61.5,33.1,128.5,-311,-132,61,3
373,853,372,-38.3,22.6,166.1,-290,-112,59,3
129,-917,-850,-239.6,73.0,90.3,-264,-84,58,3
-529,-1121,634,122.4,24.5,108.0,-224,-42,87,3
-650,-281,390,69.2,33.1,79.1,-202,-33,115,3
-1142,-937,67,-76.6,31.8,32.9,-190,-42,130,3
-1980,-1389,-196,49.1,3.9,-4.4,-190,-42,174,3
-1998,417,-97,173.8,-25.5,-26.1,-191,-63,173,3
-1830,249,-315,-65.7,-29.9,-95.4,-221,-104,138,3
-1778,-621,-632,-106.6,-66.4,-157.5,-222,-129,129,3
-1525,130,-241,74.4,-77.9,-123.1,-235,-152,92,3
-1401,-132,30,-15.6,-72.6,-123.2,-239,-178,60,3
-1354,-423,-78,-51.3,-29.0,-93.8,-262,-199,37,3
-951,-353,-37,7.5,-15.9,-40.1,-284,-193,40,3
-539,-142,-11,20.1,15.8,36.3,-303,-169,46,3
-7,-64,-44,31.0,41.1,108.5,-308,-134,64,3
439,344,59,19.2,51.7,132.8,-296,-108,84,3
415,610,458,-34.7,22.6,153.3,-278,-89,78,3
-669,-1170,-489,-286.5,101.2,32.9,-254,-70,62,3
74,-1147,468,163.1,-1.2,124.9,-217,-37,97,3
-1078,-353,274,63.7,30.4,73.4,-213,-39,120,3
-1917,-1124,-24,-51.0,30.1,-0.4,-184,-35,149,3
-1990,-454,-139,138.6,-4.3,-8.5,-190,-42,172,3
-1881,305,-211,52.0,-35.0,-51.8,-199,-74,178,3
-1998,34,183,-91.7,-43.3,-134.8,-221,-109,136,3
-1570,-290,-361,46.2,-67.2,-127.2,-231,-129,121,3
-1600,44,184,19.8,-86.5,-108.8,-245,-164,74,3
-1323,-528,-68,-46.2,-57.2,-122.2,-255,-184,55,3
-1399,-204,50,20.0,-38.7,-73.9,-280,-196,33,3
-853,-294,43,-12.0,-7.4,-19.3,-296,-190,39,3
-374,-308,-40,0.8,10.3,48.4,-316,-159,49,3
156,136,2,65.2,31.5,127.1,-308,-129,62,3
329,422,-51,-26.6,40.3,143.1,-279,-85,73,3
647,560,119,-52.9,41.0,141.4,-262,-106,53,3
-362,-1634,-77,-123.3,35.1,99.8,-236,-55,78,3
-683,-796,39,100.0,34.7,77.1,-202,-37,106,3
-1175,-593,344,15.6,40.5,39.6,-190,-28,117,3
