X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
-1004,-85,-11,-0.8,-2.1,-7.0,-278,-387,2,1
-994,-97,-31,2.1,0.7,-4.8,-282,-389,20,1
-991,-93,-15,2.8,2.3,-3.3,-285,-391,11,1
-1003,-94,-23,3.5,5.0,-0.2,-284,-384,22,1
-1003,-107,-47,6.3,8.7,6.3,-278,-381,26,1
-996,-62,-14,3.4,6.6,4.0,-295,-381,14,1
-997,-94,-89,2.5,-0.3,-1.8,-288,-382,22,1
-1015,-79,-112,2.5,-1.8,-3.2,-288,-390,19,1
-989,-88,-39,0.2,-1.2,-2.6,-290,-388,26,1
-978,-84,-61,0.9,-1.4,-2.3,-292,-384,20,1
-997,-88,-67,1.0,-1.5,-1.2,-291,-386,26,1
-992,-102,-63,1.1,-2.5,-0.7,-301,-387,10,1
-991,-102,-69,0.7,-1.9,0.2,-283,-383,26,1
-990,-127,-64,0.0,-1.8,0.9,-286,-386,17,1
-995,-91,-63,1.3,-2.3,1.0,-284,-388,25,1
-996,-97,-67,0.5,-3.4,-0.3,-292,-380,22,1
-995,-89,-75,-0.1,-3.0,-0.5,-289,-390,20,1
-988,-114,-55,1.3,-1.6,0.4,-294,-382,18,1
-995,-87,-63,2.8,-2.2,1.2,-282,-388,31,1
-992,-96,-62,0.9,-3.1,0.0,-294,-393,20,1
-999,-104,-66,2.1,-2.1,1.1,-287,-386,14,1
-990,-98,-46,0.7,-0.9,1.3,-293,-392,28,1
-993,-90,-60,1.1,-0.7,1.4,-290,-389,21,1
-987,-102,-54,-0.5,-0.7,0.9,-294,-387,23,1
-997,-104,-68,1.6,-1.6,0.7,-283,-379,19,1
-999,-87,-61,0.4,-2.0,0.3,-283,-384,21,1
-993,-101,-63,-0.6,-1.8,-0.3,-288,-383,23,1
-996,-85,-61,1.4,-0.9,0.5,-290,-387,26,1
-989,-91,-54,0.0,-0.5,0.9,-290,-389,32,1
-994,-118,-70,3.7,-1.6,1.8,-288,-387,25,1
-996,-103,-69,3.9,-3.7,1.6,-283,-388,21,1
-1001,-95,-85,2.9,-4.6,1.4,-292,-377,27,1
-992,-105,-59,0.7,-4.4,1.3,-286,-384,27,1
-995,-83,-56,0.5,-3.7,1.0,-283,-379,31,1
-990,-96,-54,0.9,-3.1,1.4,-290,-381,28,1
-993,-89,-51,1.3,-3.1,0.9,-282,-381,28,1
-993,-106,-51,2.6,-2.2,2.8,-288,-380,16,1
-993,-101,-50,2.2,-1.7,3.1,-289,-377,21,1
-998,-77,-51,2.1,-1.8,2.7,-293,-384,23,1
-998,-80,-55,0.9,-2.1,1.9,-289,-379,25,1
-998,-89,-53,2.4,-2.1,1.3,-287,-384,14,1
-1002,-78,-63,1.4,-0.7,2.0,-291,-379,21,1
-991,-102,-51,2.1,-0.4,1.8,-287,-382,19,1
-991,-69,-52,0.2,-0.7,0.0,-289,-373,31,1
-996,-69,-55,1.4,-1.4,0.4,-289,-382,20,1
-992,-101,-58,-0.4,-1.8,-0.5,-289,-381,29,1
-1000,-71,-59,-0.4,-2.1,-1.1,-289,-382,21,1
-997,-62,-50,0.7,-2.4,-0.7,-284,-380,24,1
-991,-94,-52,0.9,-1.8,0.4,-287,-383,27,1
-992,-104,-53,-0.2,-2.3,0.1,-292,-383,18,1
-995,-87,-62,0.3,-3.0,-0.3,-284,-385,16,1
-1003,-81,-56,1.9,-2.2,0.9,-286,-387,12,1
-996,-80,-46,1.4,-1.4,1.4,-291,-387,29,1
-995,-95,-54,1.6,-1.4,1.1,-288,-380,28,1
-1005,-85,-53,0.0,-2.1,0.2,-287,-382,22,1
-996,-78,-65,0.9,-3.1,0.0,-288,-391,20,1
-994,-87,-56,-0.2,-3.5,-0.1,-287,-385,21,1
-995,-93,-55,1.8,-3.5,0.5,-287,-383,23,1
-995,-86,-49,2.0,-3.5,0.6,-287,-386,14,1
-995,-90,-50,2.8,-3.0,0.5,-291,-385,17,1
-1003,-76,-42,0.7,-1.9,0.6,-291,-383,17,1
-994,-81,-41,-0.7,-2.3,-0.3,-285,-387,18,1
-997,-91,-56,1.6,-2.5,-0.1,-288,-380,19,1
-995,-88,-45,2.0,-2.2,0.0,-291,-381,19,1
-994,-90,-45,1.7,-1.7,0.2,-286,-384,18,1
-995,-85,-44,3.1,-1.1,1.1,-284,-381,19,1
-998,-87,-43,2.5,-0.9,1.5,-281,-381,24,1
-994,-98,-48,3.3,-1.1,1.8,-288,-387,15,1
-997,-75,-47,2.7,-1.7,1.4,-284,-379,29,1
-998,-85,-54,2.1,-1.6,1.6,-285,-379,25,1
-994,-73,-44,1.1,-1.6,1.3,-284,-382,28,1
-997,-86,-51,2.9,-2.2,1.0,-281,-369,23,1
-997,-79,-50,1.6,-2.0,0.6,-283,-379,20,1
-997,-84,-46,1.5,-1.9,0.6,-287,-385,22,1
-998,-72,-49,1.3,-2.8,-0.2,-295,-374,22,1
-997,-81,-48,1.1,-3.0,-0.7,-284,-386,31,1
-995,-82,-45,1.2,-3.3,-0.9,-282,-383,24,1
-997,-84,-45,0.9,-3.0,-0.5,-280,-379,17,1
-994,-87,-37,0.0,-2.3,-0.3,-289,-375,27,1
-994,-91,-41,0.9,-1.8,0.1,-293,-379,22,1
-999,-81,-41,1.6,-1.3,1.1,-287,-382,20,1
-997,-85,-40,0.8,-0.9,1.4,-287,-374,16,1
-994,-91,-42,0.8,-0.4,1.7,-286,-371,21,1
-996,-84,-47,1.6,-0.4,1.4,-287,-380,15,1
-997,-84,-43,1.6,-0.6,1.0,-278,-381,21,1
-997,-90,-51,1.4,-1.3,0.9,-284,-371,8,1
-996,-90,-54,1.2,-2.1,0.0,-281,-376,17,1
-998,-68,-47,0.5,-2.8,-0.7,-282,-378,17,1
-993,-98,-49,1.6,-2.8,-0.2,-286,-381,13,1
-994,-86,-46,1.1,-2.5,-0.5,-284,-378,21,1
-998,-75,-40,0.4,-2.1,-0.1,-293,-384,11,1
-997,-91,-45,1.1,-2.1,0.1,-296,-376,15,1
-996,-86,-45,1.3,-1.7,0.4,-285,-381,8,1
-993,-89,-38,1.8,-1.1,1.4,-276,-375,0,1
-997,-85,-47,1.5,-1.1,1.4,-284,-383,8,1
-998,-79,-48,1.1,-1.3,1.3,-291,-378,20,1
-997,-81,-47,0.9,-1.5,1.1,-284,-371,29,1
-998,-79,-48,0.2,-1.6,0.6,-285,-379,13,1
-993,-86,-46,0.0,-2.0,0.0,-282,-376,4,1
-998,-81,-50,1.1,-2.0,0.2,-289,-377,14,1
-999,-88,-47,1.4,-1.8,0.4,-293,-383,10,1
-995,-84,-45,0.6,-1.4,0.2,-290,-385,19,1
-996,-84,-43,1.6,-1.4,0.4,-284,-380,17,1
-995,-82,-48,0.9,-1.3,0.6,-286,-377,24,1
-996,-87,-46,0.1,-1.2,0.7,-285,-377,19,1
-996,-78,-48,0.4,-1.6,0.7,-293,-382,25,1
-996,-90,-53,0.7,-2.0,0.5,-290,-378,17,1
-997,-86,-50,1.4,-1.8,0.7,-284,-375,19,1
-995,-81,-46,1.2,-1.7,0.9,-284,-379,16,1
-994,-85,-47,1.1,-1.7,1.2,-290,-380,11,1
-992,-86,-50,1.6,-1.4,1.6,-284,-378,33,1
-997,-79,-46,1.3,-1.2,1.8,-296,-380,19,1
-998,-79,-50,0.6,-1.6,1.1,-288,-375,21,1
-998,-75,-52,0.6,-2.1,0.3,-283,-380,20,1
-999,-76,-52,0.9,-2.7,-0.7,-291,-378,11,1
-995,-80,-54,1.5,-2.6,-0.4,-286,-381,22,1
-996,-85,-45,1.1,-2.8,-0.8,-290,-380,15,1
-999,-79,-50,1.6,-2.7,-0.5,-280,-381,24,1
-996,-81,-46,1.1,-2.7,-0.4,-289,-384,22,1
-994,-85,-44,1.6,-2.1,0.2,-286,-383,30,1
-993,-85,-40,0.5,-1.8,0.7,-288,-384,22,1
-996,-86,-45,0.9,-2.1,0.2,-285,-380,19,1
-1001,-70,-46,1.2,-2.1,0.4,-289,-386,5,1
-993,-94,-42,1.4,-1.7,0.9,-284,-376,21,1
-991,-88,-47,1.0,-1.7,0.9,-283,-382,16,1
-996,-79,-45,0.4,-1.7,0.9,-282,-377,20,1
-999,-92,-48,0.7,-1.8,0.9,-290,-378,17,1
-996,-88,-47,1.4,-1.8,1.2,-283,-383,19,1
-999,-79,-42,0.3,-1.8,1.3,-285,-378,16,1
-997,-86,-48,0.2,-2.5,0.3,-294,-374,18,1
-1001,-69,-47,2.2,-2.3,1.0,-286,-384,19,1
-1003,-80,-44,0.7,-2.7,0.2,-291,-381,9,1
-1003,-84,-46,0.7,-2.2,0.4,-282,-386,6,1
-994,-83,-37,1.3,-1.8,0.8,-282,-375,2,1
-1000,-74,-42,1.6,-1.8,0.7,-288,-376,17,1
-998,-86,-42,1.4,-1.5,1.1,-289,-376,14,1
-995,-82,-42,2.4,-1.4,1.1,-288,-372,9,1
-1000,-71,-40,1.6,-1.7,0.8,-289,-375,16,1
-996,-88,-48,0.3,-1.6,0.4,-287,-381,10,1
-997,-69,-39,1.8,-1.6,1.1,-288,-378,23,1
-1003,-76,-47,0.4,-1.6,0.7,-290,-379,13,1
-997,-77,-42,2.3,-1.9,0.8,-286,-372,15,1
-995,-71,-43,1.8,-2.1,0.4,-289,-380,8,1
-1003,-79,-47,1.6,-2.1,0.2,-282,-382,20,1
-995,-73,-41,1.3,-1.8,0.4,-276,-373,21,1
-1001,-73,-42,0.9,-1.4,0.7,-283,-378,27,1
-996,-81,-45,1.6,-0.9,1.4,-284,-377,12,1
-996,-90,-43,1.6,-0.8,1.1,-287,-375,18,1
-996,-80,-47,1.9,-1.1,0.9,-290,-373,10,1
-994,-80,-50,2.2,-1.6,0.9,-287,-374,11,1
-997,-76,-44,1.7,-1.4,1.0,-279,-382,11,1
-995,-78,-43,1.2,-1.1,0.9,-289,-374,13,1
-999,-68,-48,0.9,-1.4,0.5,-288,-376,5,1
-999,-76,-50,-0.3,-1.5,0.0,-288,-371,10,1
-994,-75,-47,0.5,-1.7,-0.3,-289,-370,8,1
-996,-70,-43,0.0,-1.1,0.0,-296,-376,4,1
-994,-87,-46,0.0,-0.9,0.1,-294,-377,16,1
-996,-68,-48,1.2,-1.2,0.2,-289,-378,15,1
-998,-74,-49,0.4,-0.8,0.7,-295,-377,8,1
-995,-92,-53,1.8,-0.9,1.2,-293,-378,5,1
-996,-63,-46,0.6,-1.3,1.1,-292,-377,11,1
-995,-86,-56,0.6,-1.7,0.7,-291,-368,1,1
-999,-67,-51,1.8,-1.8,1.0,-290,-381,11,1
-996,-67,-51,0.4,-1.6,1.0,-292,-372,9,1
-994,-86,-55,0.2,-1.8,0.2,-286,-376,11,1
-1000,-68,-50,1.2,-1.8,0.5,-294,-370,11,1
-994,-79,-53,1.3,-1.9,0.0,-291,-372,16,1
-995,-82,-54,0.5,-1.8,-0.1,-292,-379,12,1
-1001,-67,-53,1.1,-2.0,0.1,-297,-382,9,1
-995,-79,-52,1.6,-2.0,0.5,-289,-380,24,1
-998,-72,-52,1.1,-2.1,0.3,-300,-378,-2,1
-997,-74,-50,1.0,-2.3,0.5,-296,-379,3,1
-996,-75,-48,0.9,-1.6,1.1,-288,-372,7,1
-995,-80,-53,1.1,-1.8,1.1,-293,-376,5,1
-998,-70,-50,1.4,-1.6,1.2,-289,-375,19,1
-995,-74,-50,0.7,-1.5,1.1,-292,-377,19,1
-996,-80,-53,1.4,-1.6,1.1,-294,-372,18,1
-999,-65,-48,1.4,-1.7,0.7,-285,-376,24,1
-996,-76,-54,0.8,-1.9,0.2,-289,-377,20,1
-997,-75,-53,0.8,-1.9,0.3,-287,-381,27,1
-997,-75,-52,1.4,-1.8,0.4,-290,-377,19,1
-996,-67,-51,0.5,-1.8,0.1,-281,-381,25,1
-997,-78,-54,1.0,-1.9,0.0,-281,-376,12,1
-997,-72,-51,1.4,-1.9,0.3,-289,-379,10,1
-994,-74,-52,0.6,-1.8,0.2,-293,-372,21,1
-998,-76,-53,1.0,-2.0,0.2,-289,-381,14,1
-997,-73,-51,1.0,-1.9,0.2,-293,-375,10,1
-996,-78,-49,0.5,-2.0,0.1,-288,-373,22,1
-996,-67,-53,1.1,-1.9,0.1,-289,-376,18,1
-997,-75,-52,0.8,-1.7,0.2,-290,-377,23,1
-995,-78,-50,1.0,-1.6,0.2,-282,-376,21,1
-998,-74,-52,1.3,-1.3,0.7,-286,-383,16,1
-996,-76,-50,0.9,-1.2,0.7,-285,-381,22,1
-998,-78,-56,0.5,-1.1,0.5,-289,-377,13,1
-998,-76,-48,2.9,-1.0,1.5,-289,-377,25,1
-997,-72,-52,1.6,-0.7,1.3,-288,-381,31,1
-997,-64,-53,0.7,-1.5,0.7,-295,-372,28,1
-996,-77,-63,1.4,-2.5,0.0,-287,-376,20,1
-997,-63,-55,1.7,-2.8,-0.2,-290,-369,9,1
-997,-77,-53,1.2,-2.3,0.3,-288,-378,16,1
-995,-79,-51,1.5,-1.8,1.0,-293,-376,14,1
-995,-80,-49,0.4,-1.6,0.7,-286,-376,23,1
-999,-74,-54,1.3,-2.0,0.7,-280,-376,21,1
-994,-70,-55,0.4,-1.8,0.4,-296,-371,22,1
-996,-73,-53,0.5,-2.1,0.1,-296,-377,5,1
-996,-69,-50,0.4,-1.7,0.2,-288,-380,11,1
-995,-75,-53,1.2,-1.8,0.3,-298,-369,20,1
-996,-76,-55,0.9,-1.6,0.4,-289,-378,25,1
-998,-73,-52,2.1,-1.3,1.3,-292,-376,26,1
-996,-80,-52,0.9,-1.2,1.1,-289,-381,21,1
-999,-71,-55,1.0,-1.4,1.0,-285,-376,27,1
-998,-65,-53,0.7,-1.9,0.4,-287,-370,11,1
-997,-73,-56,0.9,-2.0,0.2,-286,-370,24,1
-997,-69,-52,0.7,-1.8,0.3,-286,-376,27,1
-1000,-76,-55,1.8,-1.5,0.9,-292,-379,7,1
-997,-67,-54,1.1,-1.3,1.3,-284,-374,10,1
-994,-83,-58,0.7,-1.3,0.9,-286,-375,20,1
-995,-66,-53,0.8,-1.6,0.9,-292,-378,8,1
-999,-73,-60,1.3,-2.1,0.3,-288,-377,11,1
-997,-62,-55,1.6,-2.3,0.0,-287,-374,25,1
-996,-73,-57,1.1,-2.5,-0.2,-294,-377,15,1
-997,-73,-55,1.4,-2.6,-0.2,-288,-376,25,1
-996,-71,-53,0.7,-2.3,0.2,-288,-380,20,1
-996,-83,-50,1.0,-1.8,0.5,-281,-378,5,1
-996,-69,-52,1.4,-1.6,0.7,-288,-372,11,1
-996,-76,-54,1.3,-1.8,0.4,-288,-376,14,1
-998,-70,-52,1.6,-1.5,0.7,-289,-368,18,1
-995,-74,-51,0.3,-1.3,0.6,-293,-374,21,1
-996,-77,-55,1.3,-1.3,0.8,-289,-375,24,1
-997,-64,-51,0.8,-1.6,0.3,-287,-377,30,1
-995,-81,-59,0.9,-1.6,0.2,-289,-378,7,1
-1000,-67,-55,1.8,-1.4,0.8,-287,-375,12,1
-993,-73,-53,0.6,-1.6,0.1,-284,-376,11,1
-999,-69,-55,1.5,-1.9,0.2,-287,-377,13,1
-997,-64,-55,0.6,-2.3,-0.4,-295,-369,22,1
-997,-77,-59,1.3,-2.1,-0.1,-293,-376,8,1
-997,-69,-50,1.4,-1.9,0.4,-290,-373,9,1
-997,-78,-58,0.9,-1.9,0.1,-286,-379,10,1
-998,-68,-52,1.4,-1.8,0.3,-288,-373,23,1
-995,-77,-53,0.4,-1.8,0.1,-286,-367,9,1
-998,-76,-55,1.1,-1.7,0.4,-289,-374,15,1
-997,-68,-53,0.7,-1.7,0.4,-282,-374,25,1
-996,-81,-55,1.1,-1.6,0.4,-293,-374,27,1
-996,-73,-54,1.4,-1.5,0.7,-289,-381,22,1
-994,-77,-54,1.3,-1.6,0.8,-295,-378,18,1
-996,-72,-57,1.1,-2.0,0.2,-280,-376,19,1
-993,-78,-54,0.9,-1.9,0.3,-279,-372,20,1
-999,-77,-55,1.3,-1.9,0.6,-283,-378,23,1
-995,-72,-53,0.6,-1.6,0.4,-289,-382,25,1
-996,-73,-55,1.3,-1.8,0.6,-292,-379,14,1
-997,-69,-54,0.5,-2.1,0.2,-291,-380,15,1
-996,-77,-59,0.4,-2.3,0.0,-291,-382,17,1
-998,-72,-50,0.3,-1.9,0.1,-293,-376,14,1
-999,-73,-53,1.2,-1.6,0.7,-282,-376,22,1
-997,-68,-54,1.3,-1.6,0.5,-294,-370,12,1
-996,-79,-54,1.1,-2.0,0.3,-288,-381,15,1
-997,-73,-53,1.5,-2.1,0.2,-294,-377,18,1
-996,-73,-53,0.9,-2.1,0.0,-282,-376,12,1
-998,-72,-56,0.9,-2.1,0.0,-301,-381,17,1
-996,-76,-50,0.0,-1.6,0.3,-287,-373,2,1
-998,-82,-54,0.8,-1.7,0.4,-294,-379,10,1
-995,-69,-50,0.8,-1.4,0.6,-285,-382,23,1
-995,-77,-53,1.2,-1.5,0.5,-291,-378,3,1
-999,-72,-57,1.8,-1.4,0.9,-292,-382,15,1
-996,-76,-55,1.8,-1.6,1.4,-297,-378,23,1
-995,-80,-58,1.6,-1.4,1.6,-287,-377,20,1
-999,-81,-55,3.5,-1.3,2.3,-287,-376,15,1
-997,-59,-56,1.7,-1.6,1.2,-284,-372,11,1
-998,-70,-56,1.5,-2.0,0.6,-289,-375,25,1
-999,-59,-58,0.7,-2.3,0.0,-288,-378,27,1
-997,-67,-54,0.2,-2.3,-0.1,-291,-377,34,1
-995,-74,-57,-0.1,-2.7,-0.8,-304,-373,23,1
-997,-72,-56,0.2,-2.7,-0.8,-287,-381,25,1
-995,-73,-53,0.8,-2.5,0.0,-298,-373,25,1
-996,-77,-54,0.9,-2.3,0.2,-288,-376,27,1
-995,-73,-49,1.4,-2.2,1.1,-292,-377,17,1
-996,-73,-52,0.4,-2.3,0.7,-291,-380,17,1
-997,-74,-49,1.1,-2.5,1.1,-286,-372,18,1
-997,-69,-51,0.7,-2.5,0.4,-290,-370,24,1
-999,-71,-49,1.2,-2.2,0.4,-291,-379,22,1
-998,-72,-47,1.2,-1.3,0.9,-288,-376,15,1
-998,-81,-50,2.3,-0.7,1.6,-286,-374,9,1
-998,-63,-46,0.9,-0.9,0.8,-292,-383,14,1
-998,-69,-53,1.1,-1.3,0.5,-280,-375,19,1
-1000,-64,-56,0.9,-1.9,0.0,-293,-371,20,1
-998,-70,-51,0.2,-1.6,0.0,-285,-376,16,1
-994,-74,-53,1.3,-1.8,0.0,-292,-379,20,1
-996,-71,-52,1.6,-2.1,0.0,-292,-386,16,1
-998,-71,-53,1.4,-2.2,-0.1,-283,-376,0,1
-995,-74,-50,1.8,-2.1,0.4,-287,-374,15,1
-998,-70,-50,1.5,-2.1,0.6,-289,-379,16,1
-998,-74,-49,1.1,-2.2,0.7,-283,-380,19,1
-997,-76,-53,0.7,-2.1,0.4,-288,-378,6,1
-997,-73,-50,1.3,-1.9,0.9,-283,-375,6,1
-1000,-70,-50,0.2,-1.9,0.3,-287,-376,12,1
-1000,-74,-50,0.3,-2.0,0.3,-285,-377,5,1
-994,-80,-52,1.4,-2.3,0.4,-282,-371,9,1
-996,-66,-47,0.9,-1.7,0.6,-283,-375,25,1
-998,-72,-47,1.3,-2.0,0.7,-284,-374,14,1
-998,-71,-52,1.0,-1.9,0.7,-290,-375,19,1
-996,-78,-47,1.5,-1.6,0.9,-286,-376,26,1
-996,-71,-48,1.6,-1.1,1.4,-287,-373,17,1
-994,-82,-50,1.1,-1.4,1.0,-286,-378,10,1
-1003,-64,-51,0.9,-1.7,0.6,-288,-383,12,1
-998,-70,-52,0.9,-2.3,0.0,-282,-381,18,1
-996,-65,-52,1.9,-2.3,0.2,-289,-373,14,1
-995,-71,-50,1.7,-1.8,0.4,-288,-367,11,1
-999,-76,-46,1.6,-1.6,0.5,-287,-370,16,1
-995,-73,-49,1.6,-1.6,0.6,-294,-369,18,1
-993,-76,-49,0.4,-1.6,0.2,-290,-369,23,1
-1001,-63,-48,0.4,-1.8,-0.2,-292,-371,12,1
-999,-68,-50,1.3,-1.7,0.2,-288,-370,27,1
-996,-71,-50,1.2,-1.5,0.2,-282,-367,17,1
-996,-69,-48,2.1,-0.9,0.7,-282,-376,5,1
-1000,-71,-50,1.0,-0.9,0.6,-290,-372,15,1
-997,-74,-50,0.7,-0.9,0.2,-283,-380,21,1
-998,-69,-51,0.7,-0.9,0.2,-284,-372,13,1
-993,-74,-53,0.4,-0.9,0.4,-281,-373,20,1
-995,-73,-53,0.4,-0.8,0.4,-290,-372,11,1
-999,-68,-52,0.2,-1.0,0.1,-289,-374,8,1
-999,-76,-59,0.3,-1.2,0.1,-285,-367,18,1
-998,-67,-57,0.0,-1.4,0.0,-291,-368,11,1
-999,-81,-63,1.6,-1.6,0.3,-291,-374,12,1
-995,-70,-53,0.9,-1.4,0.5,-288,-373,18,1
-995,-79,-59,1.3,-1.8,0.3,-285,-380,20,1
-999,-64,-56,1.1,-2.0,-0.1,-289,-379,20,1
-1001,-68,-59,0.2,-2.0,-0.1,-288,-376,14,1
-994,-84,-58,0.8,-1.9,0.0,-284,-376,9,1
-997,-65,-54,1.9,-2.1,0.2,-283,-372,13,1
-996,-90,-58,2.1,-2.0,0.8,-296,-372,22,1
-996,-73,-55,3.9,-2.1,1.6,-285,-366,17,1
-994,-73,-54,1.2,-1.6,1.1,-281,-372,13,1
-1002,-74,-56,1.4,-2.0,0.6,-290,-377,20,1
-998,-60,-57,0.9,-2.3,-0.3,-289,-369,10,1
-997,-71,-52,0.4,-2.3,-0.4,-287,-381,11,1
-994,-77,-57,1.6,-2.3,-0.2,-286,-373,8,1
-996,-77,-54,3.2,-2.1,0.5,-283,-372,13,1
-1000,-84,-62,2.9,-1.9,0.0,-284,-370,1,1
-997,-83,-51,2.5,-1.7,0.3,-288,-368,23,1
-997,-76,-58,1.8,-2.3,-0.1,-289,-374,16,1
-995,-71,-51,1.2,-2.3,0.0,-297,-376,9,1
-994,-83,-54,0.6,-2.2,0.1,-288,-370,12,1
-996,-77,-50,0.8,-2.1,0.8,-296,-379,10,1
-996,-73,-50,0.0,-2.1,0.6,-281,-373,11,1
-997,-80,-55,0.3,-2.0,0.7,-290,-368,5,1
-997,-76,-49,0.8,-2.2,0.9,-287,-372,18,1
-997,-77,-56,1.0,-2.1,0.9,-287,-366,19,1
-997,-77,-51,1.0,-2.0,1.0,-289,-369,10,1
-996,-80,-54,1.5,-2.0,1.1,-293,-376,15,1
-998,-72,-50,1.4,-1.8,1.1,-291,-377,5,1
-997,-79,-51,0.7,-1.8,0.9,-287,-375,14,1
-997,-73,-51,1.0,-2.1,0.8,-295,-372,18,1
-997,-71,-52,-0.2,-2.3,0.2,-289,-378,9,1
-997,-75,-54,-0.1,-2.6,0.0,-292,-375,17,1
-997,-74,-53,0.3,-2.5,0.1,-285,-372,20,1
-996,-77,-44,0.7,-1.8,0.7,-284,-374,12,1
-996,-78,-49,0.9,-1.9,0.5,-289,-378,17,1
-998,-71,-51,1.4,-2.4,0.2,-293,-374,2,1
-998,-80,-52,1.5,-2.7,0.2,-289,-374,16,1
-995,-80,-45,2.3,-2.2,1.1,-292,-372,5,1
-995,-84,-51,2.0,-2.0,1.4,-287,-370,17,1
-999,-68,-44,1.0,-1.8,1.1,-289,-379,15,1
-1001,-74,-49,1.1,-1.8,1.1,-283,-372,22,1
-998,-68,-47,0.9,-2.0,1.1,-284,-367,4,1
-999,-72,-48,1.5,-2.0,1.4,-288,-371,22,1
-997,-75,-50,1.1,-2.1,1.0,-280,-370,16,1
-999,-70,-45,1.6,-1.8,1.2,-285,-371,14,1
-999,-69,-50,0.7,-2.1,0.2,-282,-367,7,1
-999,-66,-46,1.1,-1.9,0.4,-293,-370,14,1
-996,-71,-47,0.9,-2.3,0.0,-290,-369,13,1
-999,-65,-47,1.4,-2.0,0.5,-298,-368,7,1
-996,-77,-50,0.7,-2.5,-0.2,-292,-371,9,1
-999,-65,-46,1.0,-2.3,-0.3,-291,-366,15,1
-998,-70,-42,0.9,-2.2,-0.2,-290,-364,10,1
-998,-70,-46,0.6,-2.4,-0.5,-286,-374,4,1
-996,-71,-44,0.2,-2.4,-0.6,-289,-380,14,1
-997,-78,-44,1.2,-1.8,0.5,-289,-374,22,1
-995,-72,-36,0.4,-1.2,0.9,-285,-380,16,1
-998,-78,-47,0.7,-1.4,0.8,-284,-379,17,1
-999,-64,-44,0.9,-1.6,0.6,-296,-371,13,1
-1000,-74,-45,0.7,-1.8,0.2,-284,-379,7,1
-999,-72,-47,0.5,-2.1,0.0,-292,-373,5,1
-997,-72,-45,1.1,-2.1,0.1,-288,-376,14,1
-994,-73,-45,0.0,-2.1,-0.1,-296,-371,22,1
-998,-73,-43,0.0,-2.3,-0.7,-291,-374,15,1
-997,-70,-46,0.7,-2.3,-0.3,-294,-373,7,1
-997,-85,-42,1.5,-1.3,0.8,-289,-374,6,1
-992,-86,-34,1.0,-0.7,1.7,-287,-374,7,1
-999,-78,-51,0.4,-0.5,1.4,-287,-378,7,1
-999,-66,-43,0.3,-1.1,0.7,-286,-374,26,1
-999,-76,-51,0.3,-1.2,0.4,-284,-379,9,1
-998,-76,-46,1.4,-1.2,0.4,-287,-374,13,1
-998,-73,-50,1.0,-1.0,0.4,-288,-374,11,1
-997,-77,-47,3.2,-0.8,1.3,-282,-375,13,1
-995,-78,-51,3.9,-1.1,1.4,-303,-372,21,1
-996,-70,-49,3.1,-1.4,1.1,-289,-370,14,1
-1000,-70,-52,2.4,-0.9,1.4,-286,-377,17,1
-997,-75,-50,2.6,-0.8,1.8,-286,-374,11,1
-997,-64,-48,0.9,-1.2,1.0,-296,-372,0,1
-995,-69,-56,0.4,-1.8,0.3,-289,-372,0,1
-1000,-64,-53,-0.4,-2.8,0.0,-294,-366,12,1
-999,-67,-57,-1.0,-3.3,-0.4,-286,-377,15,1
-995,-71,-51,1.1,-3.2,0.0,-286,-370,11,1
-996,-79,-48,1.9,-2.9,0.5,-293,-372,17,1
-999,-74,-48,2.8,-2.5,1.0,-293,-377,5,1
-996,-71,-44,2.5,-2.0,1.3,-294,-365,4,1
-999,-68,-50,3.1,-2.3,0.9,-294,-370,12,1
-996,-68,-49,3.0,-3.0,0.0,-289,-372,13,1
-1003,-61,-50,1.1,-3.0,0.0,-296,-383,11,1
-991,-79,-39,1.1,-1.4,1.5,-282,-370,10,1
-996,-63,-41,-0.4,-1.7,0.7,-289,-370,5,1
-1003,-65,-52,0.0,-2.0,0.9,-295,-371,11,1
-997,-68,-43,0.3,-1.6,0.9,-279,-375,15,1
-997,-68,-38,1.4,-2.8,0.2,-296,-370,26,1
-999,-68,-56,0.0,-3.5,-1.7,-288,-377,15,1
-999,-53,-39,-0.7,-2.8,-1.4,-286,-376,4,1
-999,-81,-42,-1.6,-2.2,-1.3,-287,-380,7,1
-994,-78,-34,-0.4,-1.5,-0.3,-290,-374,21,1
-1000,-69,-47,1.4,-1.7,-0.1,-290,-374,17,1
-997,-68,-40,-0.4,-1.4,0.0,-288,-376,25,1
-995,-98,-46,1.6,-1.3,0.8,-292,-377,9,1
-998,-67,-42,0.4,-1.8,0.0,-287,-376,11,1
-997,-79,-47,1.2,-1.8,0.0,-287,-377,16,1
-998,-76,-44,1.8,-1.6,0.4,-290,-383,22,1
-995,-82,-39,0.9,-1.4,0.0,-281,-383,27,1
-1001,-73,-48,2.1,-1.6,0.4,-288,-379,21,1
-995,-82,-43,1.5,-1.8,0.2,-289,-375,21,1
-995,-81,-44,1.1,-2.0,0.0,-285,-384,22,1
-998,-74,-45,1.1,-2.3,0.2,-285,-377,23,1
-995,-81,-44,0.6,-2.4,-0.1,-288,-385,12,1
-998,-81,-44,1.5,-2.2,0.3,-290,-368,12,1
