X(mg),Y(mg),Z(mg),X(dps),Y(dps),Z(dps),X(mGa),Y(mGa),Z(mGa),Output
227,-674,733,0.7,-1.6,0.4,285,-538,169,0
225,-675,729,1.0,-1.6,0.4,277,-539,175,0
230,-677,728,1.4,-1.6,0.5,280,-546,167,0
229,-675,731,0.9,-1.6,0.4,292,-546,175,0
228,-671,733,0.4,-1.6,0.4,293,-546,173,0
228,-674,730,1.0,-1.6,0.4,280,-547,172,0
228,-679,728,1.5,-1.6,0.4,289,-548,165,0
228,-675,729,1.1,-1.6,0.5,284,-540,170,0
228,-675,732,0.7,-1.7,0.6,278,-554,175,0
228,-674,731,1.0,-1.6,0.5,285,-539,179,0
229,-677,729,1.1,-1.6,0.5,285,-544,175,0
228,-675,730,1.1,-1.6,0.5,290,-541,177,0
229,-675,730,0.9,-1.6,0.4,282,-545,175,0
231,-675,730,0.8,-1.6,0.5,287,-544,178,0
224,-676,730,1.1,-1.6,0.6,284,-545,176,0
228,-677,729,1.2,-1.6,0.5,286,-546,173,0
233,-676,730,1.6,-1.6,0.6,284,-558,168,0
227,-673,733,0.7,-1.6,0.6,287,-542,171,0
226,-673,731,0.8,-1.6,0.5,283,-543,173,0
229,-678,727,1.4,-1.6,0.5,289,-548,182,0
229,-677,729,1.1,-1.6,0.4,293,-548,179,0
228,-671,733,0.5,-1.7,0.5,284,-552,168,0
229,-674,730,0.8,-1.6,0.5,288,-543,176,0
228,-681,729,1.4,-1.6,0.5,287,-547,179,0
229,-677,729,1.6,-1.6,0.5,282,-545,169,0
228,-673,730,1.1,-1.6,0.5,276,-539,179,0
229,-674,734,0.6,-1.6,0.4,284,-547,177,0
229,-675,729,1.0,-1.6,0.6,282,-541,168,0
227,-676,729,1.4,-1.6,0.5,281,-547,178,0
230,-676,730,1.1,-1.7,0.5,285,-541,171,0
230,-674,732,0.7,-1.6,0.5,280,-544,176,0
225,-674,731,0.9,-1.6,0.5,287,-544,184,0
228,-679,729,1.2,-1.6,0.5,283,-546,178,0
233,-678,729,1.7,-1.6,0.5,280,-541,182,0
229,-672,732,0.9,-1.7,0.4,279,-540,173,0
226,-673,731,0.8,-1.6,0.4,280,-548,170,0
227,-677,727,1.3,-1.6,0.4,284,-540,171,0
231,-678,729,1.3,-1.6,0.4,283,-539,178,0
228,-671,732,0.7,-1.7,0.4,291,-541,180,0
228,-674,730,0.7,-1.6,0.5,285,-543,171,0
228,-680,730,1.2,-1.6,0.5,280,-538,175,0
228,-678,730,1.4,-1.6,0.5,283,-546,177,0
228,-674,729,1.1,-1.7,0.5,276,-543,176,0
228,-674,731,0.8,-1.7,0.4,283,-545,169,0
229,-675,731,1.0,-1.6,0.5,285,-542,186,0
227,-675,729,1.4,-1.6,0.5,276,-541,178,0
228,-677,730,1.1,-1.7,0.5,283,-544,188,0
230,-673,731,0.9,-1.6,0.6,285,-550,176,0
225,-673,730,0.7,-1.6,0.5,284,-539,177,0
228,-679,729,1.1,-1.6,0.5,271,-543,174,0
232,-678,729,1.6,-1.6,0.6,282,-543,183,0
232,-672,730,1.0,-1.6,0.6,289,-536,177,0
226,-676,731,1.0,-1.6,0.5,281,-544,170,0
226,-675,729,0.9,-1.6,0.5,276,-538,183,0
229,-675,729,1.1,-1.7,0.5,283,-544,178,0
228,-675,731,1.1,-1.7,0.4,283,-539,167,0
228,-676,730,0.9,-1.6,0.5,286,-547,173,0
228,-675,731,1.0,-1.6,0.5,290,-539,174,0
228,-677,730,1.3,-1.6,0.6,290,-544,171,0
229,-675,729,1.2,-1.6,0.6,283,-543,169,0
227,-675,731,0.8,-1.7,0.5,286,-545,166,0
227,-674,731,0.9,-1.6,0.4,280,-545,164,0
227,-675,729,1.1,-1.6,0.5,283,-538,176,0
229,-679,730,1.2,-1.7,0.5,282,-545,170,0
229,-673,730,1.2,-1.6,0.5,280,-541,173,0
226,-674,731,0.6,-1.6,0.4,284,-540,170,0
227,-677,730,1.1,-1.6,0.5,287,-544,182,0
232,-680,729,1.7,-1.6,0.5,278,-547,168,0
231,-672,731,1.1,-1.6,0.5,283,-539,175,0
226,-675,733,0.8,-1.6,0.5,280,-541,179,0
226,-674,729,1.0,-1.6,0.6,287,-540,178,0
228,-677,729,1.3,-1.6,0.5,282,-542,171,0
229,-675,731,1.0,-1.7,0.4,286,-548,184,0
229,-673,731,0.5,-1.7,0.5,281,-544,171,0
227,-676,730,1.1,-1.7,0.5,280,-548,179,0
228,-679,729,1.6,-1.6,0.5,276,-546,177,0
228,-676,729,1.3,-1.6,0.5,277,-546,181,0
228,-673,733,0.9,-1.6,0.5,285,-547,180,0
229,-674,732,0.7,-1.6,0.5,286,-543,182,0
227,-675,729,1.2,-1.6,0.5,282,-543,178,0
229,-678,729,1.4,-1.6,0.4,285,-545,190,0
231,-673,731,0.7,-1.6,0.5,287,-552,175,0
224,-672,733,0.7,-1.6,0.5,278,-547,178,0
228,-678,730,1.4,-1.6,0.5,284,-554,179,0
234,-678,727,1.6,-1.6,0.5,281,-540,176,0
226,-673,733,0.8,-1.6,0.5,284,-540,171,0
225,-671,731,0.7,-1.6,0.4,280,-543,174,0
230,-679,727,1.3,-1.6,0.4,288,-541,175,0
230,-676,731,1.0,-1.7,0.5,291,-551,184,0
228,-671,732,0.7,-1.6,0.4,286,-541,176,0
228,-675,729,1.0,-1.6,0.6,283,-543,181,0
228,-680,729,1.6,-1.6,0.5,283,-544,178,0
228,-676,728,1.1,-1.7,0.5,284,-539,178,0
229,-673,730,0.8,-1.6,0.5,280,-545,171,0
229,-675,733,0.7,-1.6,0.5,288,-544,181,0
229,-678,727,1.2,-1.6,0.5,279,-546,182,0
228,-675,730,1.4,-1.6,0.5,285,-539,183,0
230,-675,732,0.7,-1.6,0.5,285,-549,176,0
225,-673,730,0.9,-1.6,0.6,280,-542,168,0
228,-676,729,1.4,-1.6,0.5,274,-542,174,0
233,-678,729,1.3,-1.6,0.5,281,-545,176,0
227,-674,732,1.0,-1.6,0.5,280,-539,174,0
225,-673,731,0.9,-1.6,0.5,291,-541,165,0
230,-676,727,1.3,-1.6,0.5,288,-536,181,0
230,-678,730,0.9,-1.6,0.4,284,-546,179,0
227,-673,732,0.7,-1.7,0.5,287,-547,170,0
227,-674,730,0.9,-1.6,0.5,287,-539,175,0
229,-679,729,1.3,-1.6,0.5,283,-543,177,0
228,-676,730,1.3,-1.6,0.5,283,-539,183,0
227,-672,730,1.1,-1.6,0.5,287,-539,178,0
227,-674,732,0.7,-1.6,0.5,291,-539,176,0
228,-677,728,1.1,-1.7,0.5,284,-540,185,0
230,-676,729,1.2,-1.6,0.5,279,-539,176,0
228,-675,731,0.7,-1.6,0.5,280,-542,182,0
224,-674,729,0.9,-1.6,0.5,281,-535,177,0
229,-679,730,1.5,-1.6,0.6,279,-537,172,0
232,-676,729,1.2,-1.6,0.5,276,-544,176,0
227,-676,730,1.1,-1.6,0.4,273,-539,188,0
225,-675,731,1.0,-1.6,0.5,284,-545,180,0
228,-674,729,1.0,-1.6,0.5,284,-542,182,0
229,-678,729,1.1,-1.6,0.5,284,-540,167,0
226,-675,730,0.8,-1.6,0.5,290,-545,187,0
228,-674,730,1.0,-1.6,0.5,287,-542,178,0
227,-678,730,1.2,-1.6,0.5,284,-545,177,0
229,-677,729,1.2,-1.6,0.6,284,-541,180,0
227,-674,731,0.9,-1.6,0.5,286,-536,194,0
229,-675,732,0.8,-1.7,0.5,275,-542,191,0
227,-677,729,1.3,-1.6,0.5,284,-540,183,0
230,-677,729,1.3,-1.7,0.4,280,-541,177,0
229,-674,732,0.8,-1.6,0.5,281,-538,184,0
224,-672,732,0.7,-1.6,0.6,280,-546,176,0
226,-679,729,1.3,-1.6,0.5,279,-543,181,0
233,-679,728,1.6,-1.6,0.5,286,-541,170,0
228,-674,731,1.2,-1.6,0.4,283,-535,174,0
224,-674,731,1.0,-1.6,0.4,280,-539,187,0
227,-674,729,0.9,-1.7,0.4,279,-545,186,0
230,-677,729,1.3,-1.6,0.4,281,-549,176,0
229,-675,732,0.9,-1.8,0.5,285,-545,177,0
229,-674,730,0.7,-1.6,0.5,285,-539,187,0
227,-678,730,1.1,-1.6,0.6,284,-542,176,0
229,-677,728,1.3,-1.6,0.5,287,-541,178,0
228,-674,730,1.2,-1.6,0.5,286,-539,171,0
228,-674,732,0.7,-1.7,0.4,280,-545,174,0
228,-673,731,1.0,-1.6,0.5,287,-552,188,0
226,-676,729,1.5,-1.6,0.4,288,-543,174,0
228,-679,730,1.3,-1.6,0.5,276,-543,172,0
228,-672,731,0.8,-1.6,0.5,278,-541,172,0
224,-672,732,0.6,-1.6,0.5,284,-543,191,0
226,-679,730,1.1,-1.7,0.4,270,-538,176,0
233,-678,729,1.8,-1.6,0.6,287,-543,182,0
229,-672,732,1.0,-1.6,0.5,283,-542,180,0
226,-673,732,0.7,-1.6,0.4,281,-541,176,0
226,-677,727,1.1,-1.6,0.5,276,-545,189,0
228,-676,728,1.3,-1.6,0.4,282,-544,181,0
229,-672,733,0.7,-1.6,0.5,282,-536,186,0
229,-672,730,0.6,-1.7,0.4,281,-534,175,0
227,-680,730,1.4,-1.7,0.5,290,-544,170,0
230,-678,729,1.6,-1.6,0.6,282,-539,177,0
228,-674,729,1.1,-1.6,0.6,289,-548,187,0
229,-672,732,0.7,-1.6,0.5,290,-550,174,0
229,-675,730,0.9,-1.6,0.5,284,-550,177,0
228,-679,727,1.2,-1.6,0.5,285,-537,176,0
230,-674,730,1.2,-1.6,0.5,281,-544,173,0
229,-673,732,0.7,-1.6,0.5,280,-541,177,0
224,-675,731,0.9,-1.6,0.6,285,-538,174,0
228,-677,730,1.4,-1.6,0.6,290,-538,178,0
233,-678,729,1.2,-1.6,0.5,287,-543,187,0
226,-673,732,0.7,-1.6,0.4,279,-544,178,0
225,-674,731,0.9,-1.6,0.5,283,-547,183,0
230,-677,727,1.4,-1.6,0.5,283,-536,192,0
228,-676,731,0.9,-1.7,0.4,281,-541,167,0
227,-673,731,0.8,-1.7,0.5,282,-544,169,0
227,-674,732,1.0,-1.6,0.5,282,-545,180,0
228,-680,730,1.4,-1.6,0.5,278,-543,177,0
229,-676,730,1.4,-1.6,0.5,281,-542,175,0
228,-673,732,0.9,-1.6,0.5,288,-536,170,0
228,-675,733,0.8,-1.7,0.5,281,-543,170,0
229,-676,729,1.0,-1.6,0.5,275,-543,169,0
226,-676,729,1.4,-1.6,0.5,288,-548,177,0
229,-675,731,1.0,-1.7,0.5,282,-540,185,0
229,-674,731,0.7,-1.6,0.4,282,-545,173,0
225,-673,731,0.6,-1.6,0.5,281,-555,178,0
226,-680,729,1.5,-1.6,0.4,286,-546,176,0
231,-680,728,1.5,-1.6,0.4,288,-545,181,0
230,-672,730,1.2,-1.7,0.5,281,-544,177,0
223,-672,732,0.7,-1.6,0.5,285,-536,177,0
228,-676,728,0.9,-1.7,0.6,274,-546,183,0
230,-678,730,1.1,-1.7,0.5,283,-544,184,0
228,-674,732,0.9,-1.6,0.5,281,-545,184,0
227,-673,731,0.7,-1.6,0.5,289,-549,181,0
227,-679,730,1.3,-1.6,0.4,279,-536,176,0
229,-676,730,1.6,-1.6,0.5,282,-547,177,0
227,-675,730,0.9,-1.7,0.5,289,-552,184,0
227,-674,734,0.8,-1.7,0.5,280,-536,182,0
228,-674,731,0.9,-1.6,0.5,279,-546,181,0
227,-675,730,1.3,-1.6,0.5,279,-550,180,0
229,-677,730,1.1,-1.7,0.5,277,-547,182,0
230,-674,731,1.1,-1.6,0.5,285,-548,182,0
226,-673,732,0.7,-1.6,0.4,285,-548,177,0
226,-678,729,1.0,-1.7,0.4,286,-540,181,0
232,-678,728,1.8,-1.6,0.6,279,-541,191,0
231,-672,731,1.0,-1.6,0.5,282,-544,180,0
225,-674,733,0.8,-1.6,0.4,284,-548,189,0
226,-676,729,1.1,-1.6,0.5,284,-545,177,0
226,-677,728,1.7,-1.6,0.4,283,-544,174,0
228,-671,733,0.9,-1.7,0.4,288,-544,173,0
228,-672,731,0.4,-1.6,0.6,275,-541,166,0
227,-676,730,1.2,-1.7,0.5,286,-539,178,0
229,-681,729,1.5,-1.6,0.5,284,-552,178,0
228,-673,731,1.2,-1.7,0.5,286,-551,168,0
227,-672,733,0.7,-1.6,0.4,283,-546,187,0
228,-676,732,0.8,-1.6,0.4,284,-541,174,0
227,-677,729,1.4,-1.6,0.5,284,-544,190,0
227,-676,730,1.2,-1.7,0.5,286,-547,190,0
229,-674,732,0.8,-1.6,0.5,293,-544,177,0
223,-671,733,0.8,-1.6,0.5,286,-545,187,0
228,-678,730,1.1,-1.6,0.5,290,-543,181,0
234,-678,729,1.6,-1.6,0.5,284,-543,183,0
227,-672,732,0.9,-1.6,0.5,287,-545,177,0
225,-673,732,0.7,-1.6,0.5,290,-540,181,0
229,-677,727,1.5,-1.6,0.5,281,-542,179,0
230,-678,729,0.9,-1.6,0.4,284,-548,183,0
227,-669,735,0.4,-1.7,0.5,277,-544,192,0
229,-673,729,0.9,-1.6,0.5,286,-540,181,0
227,-681,730,1.6,-1.6,0.6,279,-541,177,0
229,-676,729,1.3,-1.6,0.6,286,-544,180,0
228,-671,731,0.8,-1.6,0.5,274,-544,175,0
228,-674,733,0.8,-1.7,0.5,286,-547,167,0
226,-676,728,1.4,-1.6,0.6,290,-538,168,0
229,-677,729,1.2,-1.7,0.5,292,-545,181,0
230,-673,732,0.8,-1.6,0.5,290,-544,170,0
226,-672,732,0.7,-1.6,0.5,282,-543,180,0
228,-679,728,1.1,-1.6,0.5,281,-539,182,0
232,-678,730,1.7,-1.6,0.6,283,-547,172,0
230,-673,731,1.0,-1.6,0.5,279,-549,168,0
225,-673,732,0.7,-1.6,0.5,288,-536,159,0
226,-677,728,1.1,-1.6,0.6,290,-550,184,0
229,-676,728,1.2,-1.7,0.5,283,-535,186,0
227,-672,732,0.7,-1.7,0.4,291,-550,169,0
227,-673,730,0.7,-1.6,0.5,280,-552,183,0
227,-678,730,1.2,-1.6,0.5,288,-546,174,0
228,-676,730,1.4,-1.6,0.5,283,-545,176,0
228,-674,730,1.1,-1.7,0.5,282,-541,181,0
227,-675,731,0.9,-1.6,0.5,287,-542,182,0
229,-674,731,0.7,-1.6,0.5,276,-542,186,0
226,-676,729,1.4,-1.6,0.5,279,-545,180,0
229,-677,730,1.1,-1.7,0.5,288,-541,181,0
229,-674,731,0.9,-1.6,0.5,279,-542,169,0
224,-673,731,0.7,-1.6,0.5,277,-552,182,0
227,-679,730,1.1,-1.6,0.5,285,-541,179,0
232,-679,729,1.6,-1.6,0.5,284,-549,174,0
230,-672,731,1.1,-1.6,0.5,281,-544,174,0
224,-674,733,0.9,-1.6,0.5,285,-541,182,0
226,-676,729,0.9,-1.7,0.5,281,-543,178,0
228,-676,730,1.1,-1.7,0.4,283,-547,174,0
228,-673,731,0.9,-1.6,0.4,288,-552,184,0
228,-674,732,0.7,-1.6,0.5,288,-542,173,0
227,-678,731,1.1,-1.6,0.5,285,-542,181,0
229,-677,730,1.4,-1.6,0.5,280,-540,179,0
228,-674,730,1.3,-1.6,0.5,284,-546,179,0
227,-675,733,0.9,-1.6,0.5,287,-541,181,0
228,-674,733,0.7,-1.6,0.5,288,-547,181,0
227,-674,729,1.2,-1.7,0.5,281,-549,179,0
229,-678,730,1.4,-1.7,0.4,280,-548,178,0
229,-672,731,1.0,-1.6,0.5,278,-544,181,0
223,-671,732,0.7,-1.6,0.5,279,-536,179,0
226,-678,730,1.1,-1.6,0.4,279,-550,194,0
233,-680,727,1.8,-1.6,0.5,288,-543,187,0
229,-672,732,1.0,-1.6,0.4,282,-547,176,0
224,-672,733,0.7,-1.6,0.4,273,-553,179,0
227,-676,728,1.1,-1.6,0.4,284,-548,180,0
230,-677,729,1.3,-1.7,0.4,274,-547,187,0
228,-672,732,0.8,-1.6,0.4,283,-541,175,0
228,-671,732,0.7,-1.6,0.5,277,-549,180,0
228,-681,729,1.1,-1.6,0.4,284,-548,185,0
229,-677,730,1.4,-1.7,0.5,287,-547,187,0
228,-674,729,1.1,-1.7,0.5,285,-543,173,0
227,-673,733,0.9,-1.6,0.4,285,-542,175,0
228,-675,732,0.9,-1.6,0.4,283,-546,187,0
229,-677,729,1.2,-1.7,0.5,287,-536,175,0
230,-675,731,1.0,-1.6,0.4,287,-545,182,0
228,-673,733,0.7,-1.6,0.4,284,-539,175,0
223,-675,731,0.9,-1.6,0.5,286,-540,177,0
231,-678,729,1.6,-1.6,0.6,281,-542,178,0
231,-677,730,1.0,-1.6,0.5,282,-542,179,0
226,-673,734,0.5,-1.6,0.5,284,-540,178,0
225,-673,728,1.2,-1.6,0.5,281,-542,180,0
228,-677,729,1.3,-1.6,0.5,290,-542,175,0
227,-671,733,0.5,-1.7,0.4,285,-543,178,0
229,-673,731,0.5,-1.7,0.5,280,-539,178,0
227,-680,729,1.4,-1.6,0.5,285,-541,181,0
229,-679,730,1.6,-1.6,0.5,284,-544,181,0
227,-672,730,1.0,-1.6,0.5,281,-537,194,0
228,-673,734,0.7,-1.6,0.5,280,-541,185,0
226,-676,730,1.2,-1.6,0.5,282,-541,184,0
229,-677,727,1.1,-1.6,0.5,281,-547,184,0
228,-675,733,1.1,-1.6,0.4,281,-543,188,0
225,-672,732,0.5,-1.6,0.5,283,-536,171,0
226,-677,729,1.1,-1.6,0.4,284,-548,182,0
233,-679,729,1.7,-1.6,0.6,285,-543,189,0
230,-672,731,1.1,-1.6,0.5,281,-540,171,0
224,-673,733,0.7,-1.6,0.5,280,-539,175,0
226,-676,728,1.1,-1.6,0.5,277,-541,179,0
229,-676,730,1.3,-1.6,0.5,281,-544,182,0
227,-673,733,0.9,-1.7,0.5,286,-541,178,0
228,-671,731,0.4,-1.6,0.5,285,-548,190,0
227,-679,730,1.2,-1.6,0.5,283,-541,179,0
229,-678,730,1.6,-1.6,0.5,286,-543,177,0
227,-673,730,1.1,-1.6,0.5,282,-545,175,0
227,-672,733,0.6,-1.6,0.5,280,-554,184,0
226,-675,731,1.0,-1.6,0.5,285,-552,189,0
228,-678,728,1.2,-1.6,0.5,283,-555,179,0
228,-675,732,1.1,-1.6,0.5,278,-546,179,0
225,-672,733,0.6,-1.6,0.4,279,-541,184,0
226,-677,730,0.7,-1.6,0.4,278,-537,179,0
231,-679,730,1.5,-1.6,0.5,280,-543,175,0
230,-674,730,1.4,-1.6,0.5,288,-543,177,0
224,-674,732,0.9,-1.6,0.4,287,-544,168,0
226,-674,730,0.9,-1.6,0.4,287,-545,186,0
230,-676,731,1.1,-1.7,0.5,280,-542,176,0
228,-673,731,1.1,-1.7,0.5,287,-548,181,0
228,-673,731,0.7,-1.6,0.5,286,-547,171,0
227,-677,731,1.1,-1.6,0.5,285,-537,186,0
227,-677,731,1.5,-1.6,0.5,289,-538,193,0
228,-675,729,1.1,-1.7,0.5,279,-545,180,0
226,-673,733,0.7,-1.6,0.5,284,-538,179,0
228,-676,730,0.8,-1.6,0.5,286,-545,179,0
227,-676,729,1.3,-1.6,0.5,287,-549,176,0
228,-676,730,1.1,-1.7,0.4,280,-537,183,0
229,-674,732,0.8,-1.6,0.5,282,-541,188,0
224,-671,732,0.8,-1.6,0.6,291,-536,170,0
225,-680,729,1.4,-1.6,0.5,279,-539,183,0
234,-678,729,1.4,-1.6,0.5,280,-541,183,0
229,-672,731,0.9,-1.6,0.5,279,-543,170,0
224,-674,732,0.9,-1.6,0.5,279,-544,177,0
229,-676,729,1.1,-1.6,0.6,282,-549,181,0
229,-677,730,1.1,-1.6,0.4,280,-547,178,0
227,-672,732,0.9,-1.8,0.4,286,-543,169,0
229,-672,731,0.9,-1.6,0.5,281,-549,176,0
226,-679,731,1.3,-1.6,0.5,282,-543,180,0
229,-676,729,1.4,-1.6,0.5,275,-542,188,0
227,-674,732,1.1,-1.7,0.5,283,-539,175,0
228,-673,733,0.9,-1.6,0.5,273,-545,169,0
228,-675,731,1.0,-1.6,0.5,278,-541,183,0
227,-677,730,1.1,-1.7,0.5,288,-538,176,0
228,-675,732,1.2,-1.7,0.4,280,-547,184,0
231,-674,732,0.5,-1.6,0.4,280,-545,181,0
223,-672,733,0.7,-1.6,0.5,280,-543,187,0
227,-677,731,0.9,-1.7,0.6,278,-543,176,0
233,-676,729,1.1,-1.6,0.5,279,-547,176,0
225,-676,732,1.1,-1.6,0.5,283,-551,187,0
225,-675,730,0.9,-1.6,0.5,279,-542,176,0
227,-675,729,1.2,-1.6,0.4,278,-550,174,0
228,-675,731,0.8,-1.7,0.4,279,-548,181,0
228,-672,732,0.7,-1.7,0.5,288,-545,182,0
227,-677,731,1.1,-1.7,0.5,278,-545,187,0
227,-680,730,1.4,-1.6,0.5,289,-551,184,0
226,-676,730,1.4,-1.6,0.6,289,-546,177,0
228,-673,732,0.9,-1.6,0.5,285,-549,166,0
228,-674,732,0.7,-1.7,0.5,280,-545,170,0
227,-676,728,1.3,-1.6,0.5,280,-554,177,0
228,-677,730,1.3,-1.7,0.4,284,-543,174,0
230,-677,732,0.7,-1.6,0.5,279,-538,181,0
223,-673,732,1.1,-1.6,0.6,277,-547,175,0
227,-677,730,1.1,-1.6,0.6,284,-544,168,0
232,-678,728,1.4,-1.6,0.6,280,-542,186,0
225,-674,733,1.0,-1.6,0.5,277,-543,169,0
225,-673,730,0.9,-1.6,0.5,285,-542,168,0
228,-677,729,1.3,-1.6,0.5,284,-549,176,0
228,-676,731,0.9,-1.6,0.4,288,-544,172,0
226,-673,732,0.7,-1.7,0.5,284,-543,172,0
227,-674,731,1.1,-1.6,0.5,275,-540,179,0
227,-679,730,1.4,-1.7,0.5,282,-542,182,0
227,-675,730,1.1,-1.6,0.5,292,-545,191,0
227,-672,732,1.1,-1.6,0.6,288,-544,184,0
227,-675,733,0.7,-1.6,0.5,292,-549,187,0
227,-678,728,1.3,-1.6,0.4,294,-546,170,0
230,-674,732,1.1,-1.6,0.6,277,-548,177,0
229,-675,732,0.5,-1.6,0.5,278,-541,177,0
224,-674,731,0.9,-1.6,0.5,282,-542,178,0
229,-678,730,1.6,-1.6,0.6,287,-547,182,0
231,-674,730,1.1,-1.6,0.5,283,-546,173,0
226,-674,732,1.0,-1.6,0.4,279,-545,180,0
224,-675,731,1.1,-1.6,0.5,281,-542,178,0
227,-675,730,1.0,-1.6,0.4,290,-542,180,0
228,-674,733,0.9,-1.7,0.4,281,-541,179,0
228,-675,729,0.9,-1.7,0.5,285,-537,186,0
227,-675,730,1.3,-1.6,0.5,288,-544,187,0
227,-676,731,1.2,-1.6,0.6,282,-540,167,0
228,-674,731,1.1,-1.6,0.5,284,-543,166,0
227,-675,731,1.1,-1.6,0.6,286,-543,178,0
228,-675,731,0.9,-1.6,0.4,286,-543,178,0
227,-677,729,1.1,-1.7,0.5,277,-548,170,0
229,-674,730,1.2,-1.6,0.5,282,-545,177,0
228,-676,731,0.9,-1.6,0.5,279,-538,176,0
223,-673,731,0.8,-1.6,0.5,280,-546,179,0
229,-676,731,1.6,-1.6,0.5,284,-539,177,0
232,-675,730,1.3,-1.6,0.5,281,-549,179,0
224,-676,731,1.3,-1.6,0.4,279,-538,192,0
224,-673,732,1.1,-1.6,0.5,280,-540,189,0
227,-672,731,1.1,-1.6,0.4,289,-543,181,0
228,-675,729,1.0,-1.7,0.4,277,-537,179,0
226,-675,731,0.8,-1.7,0.4,281,-542,179,0
226,-674,732,1.0,-1.7,0.5,284,-543,182,0
227,-677,732,1.4,-1.6,0.4,281,-541,186,0
229,-676,729,1.5,-1.6,0.5,284,-544,174,0
227,-674,731,0.9,-1.7,0.5,289,-548,177,0
228,-673,733,0.7,-1.6,0.5,288,-541,174,0
228,-675,731,0.9,-1.6,0.4,289,-536,185,0
227,-678,730,1.4,-1.6,0.4,286,-542,174,0
231,-674,731,1.2,-1.6,0.5,289,-541,184,0
228,-670,732,0.4,-1.6,0.4,284,-544,176,0
225,-677,731,0.8,-1.7,0.4,282,-540,178,0
232,-678,729,1.8,-1.6,0.6,279,-549,183,0
231,-675,730,1.4,-1.6,0.5,278,-546,171,0
225,-673,736,0.5,-1.6,0.4,281,-543,175,0
226,-672,732,0.9,-1.6,0.5,280,-541,175,0
227,-678,728,1.3,-1.6,0.5,283,-551,173,0
227,-673,733,0.7,-1.6,0.4,280,-545,176,0
229,-671,731,0.4,-1.7,0.5,287,-548,173,0
228,-677,731,1.0,-1.6,0.5,286,-548,178,0
228,-680,730,1.5,-1.6,0.5,287,-547,184,0
226,-674,730,1.4,-1.6,0.5,284,-539,168,0
228,-672,733,0.8,-1.6,0.5,282,-537,184,0
227,-673,733,0.9,-1.6,0.5,275,-546,176,0
227,-677,727,1.1,-1.7,0.4,282,-543,163,0
228,-675,730,1.4,-1.6,0.5,280,-543,170,0
225,-672,734,0.7,-1.6,0.5,287,-536,173,0
225,-676,731,0.9,-1.7,0.5,280,-549,178,0
232,-676,730,1.6,-1.6,0.6,284,-545,182,0
230,-675,731,1.2,-1.6,0.5,283,-541,174,0
224,-672,734,0.6,-1.6,0.5,289,-555,170,0
225,-674,730,1.1,-1.6,0.5,286,-543,182,0
228,-678,729,1.5,-1.6,0.4,280,-552,178,0
227,-673,733,0.9,-1.7,0.4,285,-546,185,0
227,-672,732,0.4,-1.6,0.4,282,-548,174,0
226,-679,731,1.2,-1.6,0.5,286,-549,183,0
229,-680,729,1.6,-1.6,0.5,278,-543,175,0
226,-671,731,1.1,-1.6,0.6,286,-546,188,0
227,-673,733,0.5,-1.7,0.6,282,-536,174,0
227,-676,731,1.1,-1.6,0.5,291,-547,182,0
227,-675,729,1.3,-1.7,0.5,284,-543,187,0
228,-675,731,0.8,-1.6,0.5,286,-544,187,0
224,-672,733,0.7,-1.6,0.5,280,-544,180,0
226,-675,732,1.2,-1.6,0.5,282,-551,171,0
232,-678,729,1.6,-1.6,0.6,289,-546,186,0
228,-674,733,1.2,-1.6,0.5,288,-546,174,0
223,-674,731,1.1,-1.6,0.5,280,-541,184,0
229,-674,730,1.0,-1.6,0.5,282,-547,174,0
229,-674,732,0.5,-1.6,0.4,280,-546,189,0
226,-673,731,0.7,-1.7,0.4,278,-551,182,0
228,-676,729,1.2,-1.6,0.6,287,-543,174,0
227,-678,731,1.1,-1.7,0.6,280,-543,184,0
228,-675,730,1.4,-1.7,0.5,274,-547,174,0
227,-673,729,1.4,-1.6,0.6,281,-550,168,0
226,-672,734,0.9,-1.6,0.5,286,-549,185,0
227,-675,732,0.9,-1.6,0.4,282,-547,188,0
228,-674,729,0.9,-1.7,0.5,284,-542,173,0
224,-676,732,1.1,-1.6,0.5,289,-544,182,0
228,-677,731,0.9,-1.7,0.5,288,-541,190,0
229,-675,730,1.4,-1.6,0.6,296,-548,182,0
229,-674,732,1.1,-1.6,0.5,287,-550,180,0
226,-677,731,1.2,-1.6,0.4,290,-546,180,0
224,-674,731,0.9,-1.6,0.5,284,-557,184,0
227,-673,732,0.9,-1.6,0.5,279,-548,181,0
227,-675,731,1.2,-1.7,0.4,280,-547,184,0
228,-675,730,1.1,-1.7,0.5,288,-546,181,0
226,-676,730,1.1,-1.6,0.5,285,-541,176,0
228,-676,732,1.4,-1.6,0.5,289,-538,174,0
227,-675,731,1.4,-1.6,0.5,281,-543,175,0
227,-674,731,0.9,-1.6,0.5,284,-546,169,0
228,-675,732,0.8,-1.7,0.4,277,-546,170,0
230,-673,730,1.2,-1.6,0.4,280,-542,174,0
228,-675,731,0.8,-1.6,0.4,288,-538,177,0
225,-676,731,0.8,-1.7,0.4,276,-543,165,0
230,-673,732,1.3,-1.6,0.6,287,-543,172,0
230,-676,730,1.4,-1.6,0.5,282,-541,181,0
224,-676,731,1.1,-1.6,0.5,285,-546,180,0
226,-673,732,0.8,-1.7,0.6,286,-549,186,0
225,-675,730,1.1,-1.6,0.4,278,-545,186,0
